계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3106.0,2765.0,3381.0,4482.0,777.0,774.0,1145.0,1145.0
Operating Income,536.0,243.0,612.0,879.0,99.0,158.0,316.0,252.0
Oper.Income(Rep.),536.0,243.0,612.0,nan,99.0,158.0,316.0,nan
Net Income,426.0,254.0,654.0,760.0,123.0,106.0,361.0,nan
Net Income(Contr.),379.0,244.0,633.0,748.0,121.0,100.0,352.0,212.0
Net Income(Minor.),47.0,10.0,22.0,nan,2.0,6.0,8.0,nan
Total Assets,4340.0,4370.0,5395.0,6370.0,4801.0,5016.0,5395.0,nan
Total Liabilities,873.0,685.0,1038.0,1330.0,925.0,1036.0,1038.0,nan
Total Equity,3467.0,3685.0,4357.0,5040.0,3876.0,3980.0,4357.0,nan
Net Income(Contr.),3243.0,3448.0,4062.0,4800.0,3598.0,3698.0,4062.0,nan
Net Income(Minor.),224.0,236.0,296.0,240.0,278.0,282.0,296.0,nan
Capital Stock,115.0,115.0,115.0,110.0,115.0,115.0,115.0,nan
Total Debt/Equity,25.18,18.59,23.81,26.39,23.86,26.04,23.81,nan
Reserve Ratio,2843.57,3022.38,3554.44,nan,3151.33,3236.48,3554.44,nan
Oper.Income Margin,17.27,8.8,18.1,19.6,12.74,20.34,27.55,22.01
Net Income Margin,12.21,8.84,18.71,16.68,15.51,12.95,30.78,18.52
ROA,10.43,5.83,13.4,12.92,10.27,8.65,27.73,nan
ROE,12.28,7.3,16.85,16.87,13.65,11.0,36.34,20.88
EPS(KRW),1655.0,1066.0,2761.0,3262.0,526.0,438.0,1538.0,925.0
BPS(KRW),14718.0,15612.0,18272.0,21493.0,16257.0,16682.0,18272.0,nan
DPS(KRW),270.0,200.0,230.0,215.0,nan,nan,230.0,nan
PER,13.38,38.26,11.34,9.81,nan,nan,nan,nan
PBR,1.5,2.61,1.71,1.49,3.05,2.27,1.71,nan
Issued Shares,22916.0,22916.0,22916.0,nan,22916.0,22916.0,22916.0,nan
Div Yield,1.22,0.49,0.73,nan,nan,nan,0.73,nan
