계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3939.0,4438.0,3863.0,nan,nan,nan,nan,nan
Operating Income,29.0,395.0,228.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),29.0,395.0,228.0,nan,nan,nan,0.0,nan
Net Income,5.0,342.0,247.0,nan,nan,nan,nan,nan
Net Income(Contr.),5.0,342.0,247.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,7589.0,7432.0,8126.0,nan,nan,nan,8126.0,nan
Total Liabilities,2775.0,2308.0,2081.0,nan,nan,nan,2081.0,nan
Total Equity,4814.0,5124.0,6045.0,nan,nan,nan,6045.0,nan
Net Income(Contr.),4814.0,5124.0,6045.0,nan,nan,nan,6045.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,100.0,100.0,100.0,nan,nan,nan,100.0,nan
Total Debt/Equity,57.65,45.04,34.43,nan,nan,nan,34.43,nan
Reserve Ratio,4712.17,5022.37,5942.44,nan,nan,nan,5942.44,nan
Oper.Income Margin,0.74,8.91,5.91,nan,nan,nan,nan,nan
Net Income Margin,0.14,7.7,6.39,nan,nan,nan,nan,nan
ROA,0.07,4.55,3.17,nan,nan,nan,nan,nan
ROE,0.11,6.87,4.42,nan,nan,nan,nan,nan
EPS(KRW),27.0,1707.0,1234.0,nan,nan,nan,0.0,nan
BPS(KRW),24061.0,25612.0,30212.0,nan,nan,nan,30212.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,358.25,9.95,9.64,nan,nan,nan,nan,nan
PBR,0.41,0.66,0.39,nan,nan,nan,0.39,nan
Issued Shares,20007.0,20007.0,20007.0,nan,nan,nan,20007.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
