계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,953,986.0,1105.0,nan,nan,nan,nan,nan
Operating Income,23,74.0,107.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),23,74.0,107.0,nan,nan,nan,0.0,nan
Net Income,9,47.0,90.0,nan,nan,nan,nan,nan
Net Income(Contr.),9,47.0,90.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1329,1314.0,1283.0,nan,nan,nan,1283.0,nan
Total Liabilities,628,566.0,446.0,nan,nan,nan,446.0,nan
Total Equity,701,747.0,836.0,nan,nan,nan,836.0,nan
Net Income(Contr.),701,747.0,836.0,nan,nan,nan,836.0,nan
Net Income(Minor.),0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,16,16.0,48.0,nan,nan,nan,48.0,nan
Total Debt/Equity,89.50,75.75,53.36,nan,nan,nan,53.36,nan
Reserve Ratio,4238.41,4525.04,1624.86,nan,nan,nan,1624.86,nan
Oper.Income Margin,2.43,7.47,9.73,nan,nan,nan,nan,nan
Net Income Margin,0.91,4.75,8.11,nan,nan,nan,nan,nan
ROA,N/A(IFRS),3.54,6.91,nan,nan,nan,nan,nan
ROE,N/A(IFRS),6.46,11.32,nan,nan,nan,nan,nan
EPS(KRW),92,483.0,925.0,nan,nan,nan,0.0,nan
BPS(KRW),7231,7708.0,8624.0,nan,nan,nan,8624.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,9697,9697.0,9697.0,nan,nan,nan,9697.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
