계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,410.0,478.0,485.0,nan,nan,nan,nan,nan
Operating Income,72.0,62.0,49.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),72.0,62.0,49.0,nan,nan,nan,0.0,nan
Net Income,55.0,45.0,42.0,nan,nan,nan,nan,nan
Net Income(Contr.),55.0,45.0,42.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,562.0,721.0,790.0,nan,nan,nan,790.0,nan
Total Liabilities,356.0,172.0,200.0,nan,nan,nan,200.0,nan
Total Equity,205.0,549.0,589.0,nan,nan,nan,589.0,nan
Net Income(Contr.),205.0,549.0,589.0,nan,nan,nan,589.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,63.0,85.0,86.0,nan,nan,nan,86.0,nan
Total Debt/Equity,173.52,31.36,34.0,nan,nan,nan,34.0,nan
Reserve Ratio,225.36,545.99,587.95,nan,nan,nan,587.95,nan
Oper.Income Margin,17.49,12.97,10.14,nan,nan,nan,nan,nan
Net Income Margin,13.42,9.51,8.57,nan,nan,nan,nan,nan
ROA,11.51,7.08,5.5,nan,nan,nan,nan,nan
ROE,31.13,12.04,7.3,nan,nan,nan,nan,nan
EPS(KRW),436.0,345.0,244.0,nan,nan,nan,0.0,nan
BPS(KRW),1627.0,3230.0,3440.0,nan,nan,nan,3440.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,26.9,25.29,nan,nan,nan,nan,nan
PBR,nan,2.87,1.8,nan,nan,nan,1.8,nan
Issued Shares,12625.0,17003.0,17137.0,nan,nan,nan,17137.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
