계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,4405.0,3938.0,3885.0,3932.0,922.0,981.0,933.0,1036.0
Operating Income,255.0,160.0,123.0,158.0,33.0,25.0,41.0,41.0
Oper.Income(Rep.),255.0,160.0,123.0,nan,33.0,25.0,41.0,nan
Net Income,197.0,110.0,131.0,163.0,25.0,40.0,31.0,nan
Net Income(Contr.),197.0,110.0,131.0,137.0,25.0,40.0,31.0,42.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3543.0,3470.0,3975.0,4060.0,3910.0,3975.0,4041.0,nan
Total Liabilities,1409.0,1281.0,1434.0,1389.0,1494.0,1434.0,1501.0,nan
Total Equity,2135.0,2189.0,2541.0,2671.0,2416.0,2541.0,2540.0,nan
Net Income(Contr.),2135.0,2189.0,2541.0,nan,2416.0,2541.0,2540.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,111.0,111.0,111.0,111.0,111.0,111.0,111.0,nan
Total Debt/Equity,65.97,58.51,56.42,52.0,61.82,56.42,59.1,nan
Reserve Ratio,1825.32,1874.1,2191.85,nan,2079.06,2191.85,2190.59,nan
Oper.Income Margin,5.78,4.06,3.18,4.01,3.59,2.54,4.38,3.96
Net Income Margin,4.47,2.79,3.38,3.48,2.7,4.03,3.34,4.05
ROA,5.47,3.14,3.52,4.06,2.55,4.01,3.11,nan
ROE,9.68,5.09,5.54,5.39,4.12,6.38,4.91,nan
EPS(KRW),888.0,496.0,591.0,618.0,112.0,178.0,141.0,189.0
BPS(KRW),9627.0,9871.0,11459.0,nan,10895.0,11459.0,11453.0,nan
DPS(KRW),200.0,200.0,150.0,200.0,nan,150.0,nan,nan
PER,19.38,72.61,39.57,40.23,nan,nan,nan,nan
PBR,1.79,3.65,2.04,nan,2.21,2.04,1.98,nan
Issued Shares,22177.0,22177.0,22177.0,nan,22177.0,22177.0,22177.0,nan
Div Yield,1.16,0.56,0.64,nan,nan,0.64,nan,nan
