계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,809.0,594.0,531.0,nan,122.0,132.0,153.0,nan
Operating Income,-24.0,15.0,-13.0,nan,-2.0,1.0,-8.0,nan
Oper.Income(Rep.),-24.0,15.0,-13.0,nan,-2.0,1.0,-8.0,nan
Net Income,-28.0,6.0,11.0,nan,-1.0,27.0,14.0,nan
Net Income(Contr.),-28.0,9.0,11.0,nan,1.0,24.0,11.0,nan
Net Income(Minor.),nan,-3.0,nan,nan,-2.0,2.0,3.0,nan
Total Assets,983.0,955.0,1160.0,nan,1130.0,1143.0,1160.0,nan
Total Liabilities,286.0,221.0,203.0,nan,229.0,205.0,203.0,nan
Total Equity,698.0,734.0,957.0,nan,901.0,938.0,957.0,nan
Net Income(Contr.),698.0,738.0,957.0,nan,911.0,938.0,957.0,nan
Net Income(Minor.),0.0,-4.0,0.0,nan,-10.0,0.0,0.0,nan
Capital Stock,229.0,249.0,361.0,nan,358.0,361.0,361.0,nan
Total Debt/Equity,40.97,30.16,21.22,nan,25.38,21.88,21.22,nan
Reserve Ratio,215.21,205.95,170.95,nan,160.62,166.26,170.95,nan
Oper.Income Margin,-2.92,2.45,-2.47,nan,-1.62,0.4,-5.2,nan
Net Income Margin,-3.5,1.55,2.1,nan,0.78,18.57,7.35,nan
ROA,-2.98,0.63,1.05,nan,-0.48,9.41,4.95,nan
ROE,-4.0,1.28,1.32,nan,0.42,10.57,4.74,nan
EPS(KRW),-62.0,18.0,16.0,nan,1.0,34.0,16.0,nan
BPS(KRW),1576.0,1530.0,1355.0,nan,1303.0,1331.0,1355.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,57.62,182.82,nan,nan,nan,nan,nan
PBR,0.54,0.7,2.21,nan,2.24,1.98,2.21,nan
Issued Shares,45714.0,49762.0,72297.0,nan,71677.0,72153.0,72297.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
