계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1188.0,748.0,839.0,981.0,229.0,176.0,245.0,172.0
Operating Income,194.0,-111.0,-156.0,8.0,-51.0,-18.0,-62.0,-49.0
Oper.Income(Rep.),194.0,-111.0,-156.0,nan,-51.0,-18.0,-62.0,nan
Net Income,163.0,-108.0,-119.0,14.0,-42.0,-32.0,-22.0,nan
Net Income(Contr.),163.0,-108.0,-119.0,14.0,-42.0,-32.0,-22.0,nan
Net Income(Minor.),nan,nan,0.0,nan,-0.0,0.0,0.0,nan
Total Assets,1162.0,1319.0,1241.0,1444.0,1331.0,1343.0,1241.0,nan
Total Liabilities,490.0,760.0,786.0,1002.0,821.0,860.0,786.0,nan
Total Equity,672.0,559.0,455.0,442.0,509.0,483.0,455.0,nan
Net Income(Contr.),672.0,559.0,455.0,442.0,509.0,483.0,455.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,64.0,64.0,64.0,62.0,64.0,64.0,64.0,nan
Total Debt/Equity,72.98,136.04,172.65,226.58,161.27,178.09,172.65,nan
Reserve Ratio,1007.74,824.67,661.26,nan,745.66,704.43,661.26,nan
Oper.Income Margin,16.29,-14.83,-18.58,0.82,-22.44,-10.3,-25.13,-28.49
Net Income Margin,13.75,-14.43,-14.15,1.43,-18.46,-18.22,-9.06,nan
ROA,14.61,-8.7,-9.27,1.04,-12.82,-9.58,-6.87,nan
ROE,27.69,-17.54,-23.42,3.12,-32.18,-25.83,-18.95,nan
EPS(KRW),1284.0,-844.0,-923.0,109.0,-329.0,-249.0,-173.0,nan
BPS(KRW),5539.0,4623.0,3806.0,3706.0,4228.0,4022.0,3806.0,nan
DPS(KRW),200.0,nan,nan,nan,nan,nan,nan,nan
PER,10.71,nan,nan,85.45,nan,nan,nan,nan
PBR,2.48,6.54,2.64,2.51,6.56,3.51,2.64,nan
Issued Shares,12757.0,12836.0,12864.0,nan,12864.0,12864.0,12864.0,nan
Div Yield,1.45,nan,nan,nan,nan,nan,nan,nan
