계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,650.0,530.0,518.0,nan,114.0,125.0,179.0,nan
Operating Income,32.0,53.0,69.0,nan,10.0,25.0,34.0,nan
Oper.Income(Rep.),32.0,53.0,69.0,nan,10.0,25.0,34.0,nan
Net Income,34.0,77.0,65.0,nan,-17.0,22.0,55.0,nan
Net Income(Contr.),24.0,38.0,17.0,nan,-24.0,16.0,21.0,nan
Net Income(Minor.),10.0,38.0,48.0,nan,7.0,7.0,34.0,nan
Total Assets,1039.0,1046.0,1155.0,nan,1084.0,1111.0,1155.0,nan
Total Liabilities,411.0,334.0,388.0,nan,379.0,389.0,388.0,nan
Total Equity,629.0,712.0,767.0,nan,704.0,722.0,767.0,nan
Net Income(Contr.),335.0,380.0,380.0,nan,356.0,369.0,380.0,nan
Net Income(Minor.),293.0,332.0,388.0,nan,348.0,353.0,388.0,nan
Capital Stock,31.0,31.0,31.0,nan,31.0,31.0,31.0,nan
Total Debt/Equity,65.37,46.96,50.62,nan,53.84,53.82,50.62,nan
Reserve Ratio,990.78,1137.43,1139.87,nan,1059.12,1105.72,1139.87,nan
Oper.Income Margin,4.96,9.99,13.35,nan,8.88,20.06,19.07,nan
Net Income Margin,3.71,7.25,3.35,nan,-21.28,12.5,11.91,nan
ROA,3.58,7.36,5.92,nan,-6.42,8.12,19.55,nan
ROE,7.5,10.74,4.57,nan,-26.44,17.25,22.82,nan
EPS(KRW),79.0,125.0,57.0,nan,-79.0,51.0,69.0,nan
BPS(KRW),1091.0,1237.0,1240.0,nan,1159.0,1206.0,1240.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,39.04,22.24,75.69,nan,nan,nan,nan,nan
PBR,2.81,2.25,3.45,nan,2.63,2.43,3.45,nan
Issued Shares,30727.0,30727.0,30727.0,nan,30727.0,30727.0,30727.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
