계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,82201.0,96706.0,107377.0,118841.0,27156.0,28856.0,27868.0,29018.0
Operating Income,13047.0,14888.0,19793.0,22741.0,5253.0,5420.0,5053.0,5386.0
Oper.Income(Rep.),13047.0,14888.0,19793.0,nan,5253.0,5420.0,5053.0,nan
Net Income,6732.0,9850.0,19320.0,18822.0,5301.0,5140.0,4237.0,4295.0
Net Income(Contr.),7603.0,10123.0,19232.0,18916.0,5204.0,5539.0,4248.0,4256.0
Net Income(Minor.),-871.0,-273.0,87.0,nan,97.0,-399.0,-12.0,nan
Total Assets,338990.0,357378.0,381679.0,401081.0,373018.0,381679.0,393140.0,nan
Total Liabilities,104487.0,114998.0,111670.0,110910.0,111465.0,111670.0,112844.0,nan
Total Equity,234503.0,242380.0,270009.0,290172.0,261552.0,270009.0,280296.0,nan
Net Income(Contr.),227441.0,232060.0,254599.0,276005.0,246511.0,254599.0,264628.0,nan
Net Income(Minor.),7062.0,10320.0,15410.0,14167.0,15042.0,15410.0,15668.0,nan
Capital Stock,165.0,165.0,165.0,162.0,165.0,165.0,165.0,nan
Total Debt/Equity,44.56,47.45,41.36,38.22,42.62,41.36,40.26,nan
Reserve Ratio,144069.11,145875.21,159690.0,nan,153930.55,159690.0,165774.96,nan
Oper.Income Margin,15.87,15.4,18.43,19.14,19.34,18.78,18.13,18.56
Net Income Margin,9.25,10.47,17.91,15.92,19.16,19.2,15.24,14.67
ROA,1.99,2.83,5.23,4.81,5.76,5.45,4.37,nan
ROE,3.29,4.41,7.9,7.13,8.62,8.84,6.55,nan
EPS(KRW),4634.0,6180.0,11913.0,11939.0,3223.0,3472.0,2681.0,2686.0
BPS(KRW),144841.0,148137.0,166221.0,179732.0,157890.0,166221.0,172551.0,nan
DPS(KRW),914.0,1205.0,1130.0,1254.0,nan,1130.0,nan,nan
PER,38.3,36.25,16.7,15.53,nan,nan,nan,nan
PBR,1.23,1.51,1.2,1.03,1.07,1.2,1.11,nan
Issued Shares,164049.0,162409.0,158437.0,nan,160785.0,158437.0,158437.0,nan
Div Yield,0.51,0.54,0.57,nan,nan,0.57,nan,nan
