계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2603.0,1951.0,1759.0,nan,415.0,452.0,382.0,nan
Operating Income,179.0,103.0,146.0,nan,41.0,39.0,18.0,nan
Oper.Income(Rep.),179.0,103.0,146.0,nan,41.0,39.0,18.0,nan
Net Income,144.0,68.0,161.0,nan,32.0,31.0,42.0,nan
Net Income(Contr.),144.0,68.0,161.0,nan,32.0,31.0,42.0,nan
Net Income(Minor.),-0.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,1751.0,1621.0,1663.0,nan,1467.0,1570.0,1663.0,nan
Total Liabilities,1083.0,889.0,647.0,nan,638.0,595.0,647.0,nan
Total Equity,668.0,731.0,1015.0,nan,830.0,975.0,1015.0,nan
Net Income(Contr.),655.0,731.0,1015.0,nan,830.0,975.0,1015.0,nan
Net Income(Minor.),13.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,121.0,122.0,122.0,nan,122.0,122.0,122.0,nan
Total Debt/Equity,162.28,121.62,63.77,nan,76.88,61.01,63.77,nan
Reserve Ratio,440.75,498.14,730.55,nan,578.66,697.65,730.55,nan
Oper.Income Margin,6.88,5.29,8.32,nan,9.84,8.64,4.73,nan
Net Income Margin,5.54,3.48,9.15,nan,7.64,6.86,10.91,nan
ROA,8.48,4.03,9.8,nan,8.49,8.18,10.32,nan
ROE,24.75,9.79,18.43,nan,15.67,13.76,16.76,nan
EPS(KRW),595.0,278.0,658.0,nan,130.0,127.0,171.0,nan
BPS(KRW),2704.0,2991.0,4153.0,nan,3393.0,3988.0,4153.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,12.48,23.46,8.29,nan,nan,nan,nan,nan
PBR,2.75,2.18,1.31,nan,1.89,1.6,1.31,nan
Issued Shares,24210.0,24451.0,24451.0,nan,24451.0,24451.0,24451.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
