계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,19130.0,14666.0,18677.0,nan,4502.0,5435.0,4855.0,nan
Operating Income,733.0,247.0,1182.0,nan,252.0,516.0,237.0,nan
Oper.Income(Rep.),733.0,247.0,1182.0,nan,252.0,516.0,237.0,nan
Net Income,1.0,-325.0,469.0,nan,88.0,289.0,57.0,nan
Net Income(Contr.),9.0,-250.0,391.0,nan,59.0,208.0,51.0,nan
Net Income(Minor.),-8.0,-75.0,78.0,nan,29.0,81.0,6.0,nan
Total Assets,17795.0,16533.0,18330.0,nan,17505.0,18330.0,17687.0,nan
Total Liabilities,11198.0,10396.0,12088.0,nan,11526.0,12088.0,11787.0,nan
Total Equity,6597.0,6136.0,6243.0,nan,5978.0,6243.0,5900.0,nan
Net Income(Contr.),3450.0,3149.0,3526.0,nan,3220.0,3526.0,3435.0,nan
Net Income(Minor.),3147.0,2987.0,2716.0,nan,2758.0,2716.0,2465.0,nan
Capital Stock,277.0,277.0,277.0,nan,277.0,277.0,277.0,nan
Total Debt/Equity,169.76,169.42,193.63,nan,192.81,193.63,199.76,nan
Reserve Ratio,1252.11,1150.57,1290.59,nan,1178.04,1290.59,1257.77,nan
Oper.Income Margin,3.83,1.69,6.33,nan,5.6,9.5,4.89,nan
Net Income Margin,0.04,-1.7,2.1,nan,1.31,3.82,1.04,nan
ROA,0.0,-1.89,2.69,nan,2.04,6.45,1.26,nan
ROE,0.24,-7.57,11.73,nan,7.3,24.61,5.82,nan
EPS(KRW),15.0,-452.0,707.0,nan,106.0,375.0,92.0,nan
BPS(KRW),6761.0,6253.0,6953.0,nan,6390.0,6953.0,6789.0,nan
DPS(KRW),188.0,188.0,200.0,nan,nan,200.0,nan,nan
PER,248.74,nan,6.29,nan,nan,nan,nan,nan
PBR,0.57,0.55,0.64,nan,0.62,0.64,0.7,nan
Issued Shares,55320.0,55320.0,55320.0,nan,55320.0,55320.0,55320.0,nan
Div Yield,4.88,5.44,4.49,nan,nan,4.49,nan,nan
