계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3404.0,3611.0,4649.0,nan,1152.0,1102.0,1206.0,nan
Operating Income,299.0,188.0,134.0,nan,46.0,-6.0,28.0,nan
Oper.Income(Rep.),299.0,188.0,134.0,nan,46.0,-6.0,28.0,nan
Net Income,216.0,282.0,21.0,nan,31.0,-21.0,-18.0,nan
Net Income(Contr.),204.0,274.0,56.0,nan,35.0,-3.0,-6.0,nan
Net Income(Minor.),12.0,8.0,-34.0,nan,-4.0,-18.0,-12.0,nan
Total Assets,4611.0,5585.0,6196.0,nan,5587.0,5871.0,6196.0,nan
Total Liabilities,825.0,1557.0,2180.0,nan,1496.0,1823.0,2180.0,nan
Total Equity,3787.0,4028.0,4017.0,nan,4091.0,4048.0,4017.0,nan
Net Income(Contr.),3644.0,3718.0,3734.0,nan,3740.0,3758.0,3734.0,nan
Net Income(Minor.),143.0,310.0,283.0,nan,351.0,290.0,283.0,nan
Capital Stock,279.0,279.0,279.0,nan,279.0,279.0,279.0,nan
Total Debt/Equity,21.78,38.66,54.26,nan,36.58,45.05,54.26,nan
Reserve Ratio,1211.66,1237.0,1242.69,nan,1244.91,1251.41,1242.69,nan
Oper.Income Margin,8.79,5.2,2.88,nan,4.01,-0.53,2.36,nan
Net Income Margin,5.99,7.6,1.2,nan,3.06,-0.28,-0.53,nan
ROA,4.75,5.54,0.36,nan,2.24,-1.44,-1.22,nan
ROE,5.73,7.45,1.49,nan,3.79,-0.33,-0.68,nan
EPS(KRW),730.0,982.0,199.0,nan,126.0,-11.0,-23.0,nan
BPS(KRW),13117.0,13370.0,13427.0,nan,13449.0,13514.0,13427.0,nan
DPS(KRW),180.0,180.0,180.0,nan,nan,nan,180.0,nan
PER,12.69,10.45,31.63,nan,nan,nan,nan,nan
PBR,0.71,0.77,0.47,nan,0.6,0.57,0.47,nan
Issued Shares,27931.0,27931.0,27931.0,nan,27931.0,27931.0,27931.0,nan
Div Yield,1.94,1.75,2.86,nan,nan,nan,2.86,nan
