계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10244.0,11346.0,11529.0,12066.0,2990.0,2786.0,2856.0,nan
Operating Income,229.0,483.0,515.0,513.0,138.0,113.0,100.0,nan
Oper.Income(Rep.),229.0,483.0,515.0,nan,138.0,113.0,100.0,nan
Net Income,283.0,615.0,619.0,574.0,167.0,70.0,187.0,nan
Net Income(Contr.),283.0,615.0,619.0,574.0,167.0,70.0,187.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,9799.0,9853.0,10696.0,11271.0,10381.0,10295.0,10696.0,nan
Total Liabilities,3068.0,2643.0,2694.0,2764.0,2744.0,2659.0,2694.0,nan
Total Equity,6731.0,7210.0,8002.0,8507.0,7637.0,7636.0,8002.0,nan
Net Income(Contr.),6731.0,7210.0,8002.0,8507.0,7637.0,7636.0,8002.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,105.0,105.0,105.0,105.0,105.0,105.0,105.0,nan
Total Debt/Equity,45.58,36.66,33.67,32.49,35.93,34.83,33.67,nan
Reserve Ratio,6338.95,6846.65,7641.24,nan,7293.34,7292.76,7641.24,nan
Oper.Income Margin,2.23,4.26,4.47,4.25,4.62,4.05,3.49,nan
Net Income Margin,2.76,5.42,5.37,4.76,5.58,2.51,6.56,nan
ROA,2.92,6.26,6.03,5.23,6.52,2.7,7.14,nan
ROE,4.29,8.82,8.14,6.95,8.87,3.66,9.59,nan
EPS(KRW),1346.0,2929.0,2950.0,2733.0,794.0,332.0,892.0,nan
BPS(KRW),32195.0,34733.0,38706.0,41111.0,36967.0,36964.0,38706.0,nan
DPS(KRW),200.0,250.0,350.0,350.0,nan,nan,350.0,nan
PER,5.23,3.4,3.41,3.6,nan,nan,nan,nan
PBR,0.22,0.29,0.26,0.24,0.36,0.27,0.26,nan
Issued Shares,21000.0,21000.0,21000.0,nan,21000.0,21000.0,21000.0,nan
Div Yield,2.84,2.51,3.48,nan,nan,nan,3.48,nan
