계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6638.0,6571.0,6711.0,nan,1571.0,1645.0,1766.0,nan
Operating Income,157.0,72.0,163.0,nan,33.0,32.0,91.0,nan
Oper.Income(Rep.),157.0,72.0,163.0,nan,33.0,32.0,91.0,nan
Net Income,9.0,-42.0,11.0,nan,33.0,22.0,-41.0,nan
Net Income(Contr.),14.0,-36.0,14.0,nan,34.0,23.0,-41.0,nan
Net Income(Minor.),-5.0,-6.0,-3.0,nan,-1.0,-1.0,-0.0,nan
Total Assets,3876.0,4493.0,4347.0,nan,3878.0,4170.0,4347.0,nan
Total Liabilities,2040.0,2294.0,2537.0,nan,2067.0,2299.0,2537.0,nan
Total Equity,1836.0,2200.0,1809.0,nan,1811.0,1871.0,1809.0,nan
Net Income(Contr.),1834.0,2199.0,1811.0,nan,1812.0,1874.0,1811.0,nan
Net Income(Minor.),2.0,0.0,-2.0,nan,-2.0,-3.0,-2.0,nan
Capital Stock,125.0,125.0,125.0,nan,125.0,125.0,125.0,nan
Total Debt/Equity,111.1,104.27,140.24,nan,114.17,122.86,140.24,nan
Reserve Ratio,1368.93,1660.9,1350.42,nan,1351.51,1400.75,1350.42,nan
Oper.Income Margin,2.37,1.1,2.43,nan,2.08,1.96,5.15,nan
Net Income Margin,0.21,-0.55,0.22,nan,2.16,1.41,-2.3,nan
ROA,0.18,-1.01,0.26,nan,3.15,2.22,-3.83,nan
ROE,0.55,-1.8,0.72,nan,6.93,5.02,-8.82,nan
EPS(KRW),57.0,-145.0,58.0,nan,136.0,93.0,-163.0,nan
BPS(KRW),7345.0,8805.0,7252.0,nan,7258.0,7504.0,7252.0,nan
DPS(KRW),200.0,200.0,200.0,nan,nan,nan,200.0,nan
PER,87.11,nan,79.16,nan,nan,nan,nan,nan
PBR,0.67,0.55,0.63,nan,0.61,0.67,0.63,nan
Issued Shares,25000.0,25000.0,25000.0,nan,25000.0,25000.0,25000.0,nan
Div Yield,4.05,4.15,4.36,nan,nan,nan,4.36,nan
