계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,2.0,1.0,1.0,57.0,0.0,1.0,9.0,6.0
Operating Income,-118.0,-123.0,-143.0,-102.0,-39.0,-36.0,-30.0,-33.0
Oper.Income(Rep.),-118.0,-123.0,-143.0,nan,-39.0,-36.0,-30.0,nan
Net Income,-45.0,-114.0,-72.0,-215.0,-27.0,-43.0,-73.0,-60.0
Net Income(Contr.),-45.0,-114.0,-72.0,-215.0,-27.0,-43.0,-73.0,-60.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,557.0,529.0,437.0,nan,489.0,437.0,429.0,nan
Total Liabilities,242.0,217.0,188.0,nan,198.0,188.0,251.0,nan
Total Equity,315.0,312.0,249.0,nan,291.0,249.0,177.0,nan
Net Income(Contr.),315.0,312.0,249.0,nan,291.0,249.0,177.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,68.0,76.0,76.0,nan,76.0,76.0,76.0,nan
Total Debt/Equity,77.01,69.45,75.26,nan,68.05,75.26,141.83,nan
Reserve Ratio,365.47,310.08,226.94,nan,281.18,226.94,132.42,nan
Oper.Income Margin,-4832.99,-9947.91,-11804.01,-178.95,-685387.54,-3154.15,-340.44,-550.0
Net Income Margin,-1846.96,-9235.91,-5966.88,-377.19,-463317.27,-3762.82,-839.38,-1000.0
ROA,-7.29,-20.99,-14.93,-49.18,-20.86,-36.8,-67.37,-55.97
ROE,-15.25,-36.36,-25.68,-86.2,-35.01,-63.08,-136.71,-135.35
EPS(KRW),-333.0,-748.0,-473.0,-1409.0,-174.0,-279.0,-478.0,-393.0
BPS(KRW),2327.0,2050.0,1635.0,nan,1906.0,1635.0,1162.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.69,6.95,3.21,nan,3.01,3.21,5.81,nan
Issued Shares,13518.0,15230.0,15258.0,nan,15258.0,15258.0,15258.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
