계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,213.0,194.0,323.0,nan,96.0,58.0,78.0,nan
Operating Income,-89.0,-103.0,6.0,nan,13.0,-10.0,3.0,nan
Oper.Income(Rep.),-89.0,-103.0,6.0,nan,13.0,-10.0,3.0,nan
Net Income,-68.0,-117.0,12.0,nan,13.0,-5.0,3.0,nan
Net Income(Contr.),-68.0,-117.0,12.0,nan,13.0,-5.0,3.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,940.0,684.0,720.0,nan,718.0,709.0,720.0,nan
Total Liabilities,369.0,70.0,74.0,nan,85.0,68.0,74.0,nan
Total Equity,572.0,614.0,646.0,nan,633.0,641.0,646.0,nan
Net Income(Contr.),572.0,614.0,646.0,nan,633.0,641.0,646.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,313.0,321.0,322.0,nan,321.0,322.0,322.0,nan
Total Debt/Equity,64.49,11.36,11.41,nan,13.48,10.54,11.41,nan
Reserve Ratio,82.51,91.46,100.83,nan,97.31,99.25,100.83,nan
Oper.Income Margin,-41.94,-53.09,1.85,nan,13.0,-16.95,3.33,nan
Net Income Margin,-32.06,-60.36,3.79,nan,13.37,-9.27,3.99,nan
ROA,-8.33,-14.38,1.75,nan,7.28,-3.02,1.74,nan
ROE,-11.55,-19.7,1.95,nan,8.22,-3.38,1.93,nan
EPS(KRW),-109.0,-184.0,19.0,nan,20.0,-8.0,5.0,nan
BPS(KRW),913.0,957.0,1004.0,nan,987.0,996.0,1004.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,1126.52,nan,nan,nan,nan,nan
PBR,16.71,8.35,21.41,nan,9.5,9.89,21.41,nan
Issued Shares,62637.0,64157.0,64357.0,nan,64157.0,64357.0,64357.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
