계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Operating Revenue,2180.0,2170.0,2339.0,nan,639.0,-25.0,1029.0,nan
Operating Income,592.0,319.0,157.0,nan,95.0,-33.0,-55.0,nan
Oper.Income(Rep.),592.0,319.0,157.0,nan,95.0,-33.0,-55.0,nan
Net Income,561.0,245.0,86.0,nan,58.0,-28.0,-77.0,nan
Net Income(Contr.),561.0,245.0,86.0,nan,58.0,-28.0,-77.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,10430.0,11099.0,10608.0,nan,11386.0,11009.0,10608.0,nan
Total Liabilities,7448.0,7675.0,7089.0,nan,7762.0,7413.0,7089.0,nan
Total Equity,2982.0,3424.0,3519.0,nan,3625.0,3596.0,3519.0,nan
Net Income(Contr.),2982.0,3424.0,3519.0,nan,3625.0,3596.0,3519.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,490.0,547.0,550.0,nan,550.0,550.0,550.0,nan
Total Debt/Equity,249.74,224.19,201.43,nan,214.14,206.12,201.43,nan
Reserve Ratio,518.06,544.32,539.61,nan,558.77,553.62,539.61,nan
Oper.Income Margin,27.16,14.71,6.71,nan,14.8,134.82,-5.34,nan
Net Income Margin,25.74,11.31,3.66,nan,9.12,114.87,-7.52,nan
ROA,5.89,2.28,0.79,nan,2.04,-1.01,-2.86,nan
ROE,20.62,7.66,2.47,nan,6.48,-3.14,-8.7,nan
EPS(KRW),1157.0,457.0,160.0,nan,110.0,-53.0,-146.0,nan
BPS(KRW),6244.0,6503.0,6625.0,nan,6824.0,6770.0,6625.0,nan
DPS(KRW),nan,nan,85.0,nan,nan,nan,85.0,nan
PER,3.69,12.65,28.61,nan,nan,nan,nan,nan
PBR,0.68,0.89,0.69,nan,0.87,0.78,0.69,nan
Issued Shares,48480.0,54167.0,53125.0,nan,53125.0,53125.0,53125.0,nan
Div Yield,nan,nan,1.86,nan,nan,nan,1.86,nan
