계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,760.0,798.0,1001.0,1088.0,233.0,258.0,251.0,nan
Operating Income,-169.0,-4.0,113.0,128.0,43.0,16.0,22.0,nan
Oper.Income(Rep.),-169.0,-4.0,113.0,nan,43.0,16.0,22.0,nan
Net Income,-52.0,-287.0,112.0,148.0,64.0,86.0,13.0,nan
Net Income(Contr.),-29.0,-283.0,104.0,143.0,64.0,73.0,13.0,nan
Net Income(Minor.),-23.0,-4.0,8.0,nan,-1.0,12.0,-0.0,nan
Total Assets,1897.0,2096.0,2044.0,2059.0,2030.0,2044.0,2064.0,nan
Total Liabilities,1078.0,1322.0,786.0,684.0,846.0,786.0,791.0,nan
Total Equity,820.0,774.0,1258.0,1375.0,1184.0,1258.0,1273.0,nan
Net Income(Contr.),807.0,754.0,1231.0,1345.0,1168.0,1231.0,1246.0,nan
Net Income(Minor.),12.0,20.0,27.0,30.0,15.0,27.0,27.0,nan
Capital Stock,90.0,95.0,105.0,105.0,105.0,105.0,105.0,nan
Total Debt/Equity,131.42,170.73,62.47,49.75,71.49,62.47,62.18,nan
Reserve Ratio,871.97,765.45,1142.67,nan,1083.29,1142.67,1156.96,nan
Oper.Income Margin,-22.21,-0.52,11.25,11.76,18.61,6.22,8.84,nan
Net Income Margin,-3.82,-35.48,10.42,13.14,27.64,28.36,5.37,nan
ROA,-2.58,-14.38,5.42,7.21,12.6,16.81,2.55,nan
ROE,-3.57,-36.27,10.51,11.1,22.87,24.45,4.35,nan
EPS(KRW),-161.0,-1479.0,496.0,679.0,306.0,348.0,64.0,nan
BPS(KRW),4813.0,4301.0,6179.0,6717.0,5884.0,6179.0,6250.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,19.82,21.05,nan,nan,nan,nan
PBR,1.5,3.86,1.59,2.13,2.71,1.59,2.1,nan
Issued Shares,18052.0,19044.0,20930.0,nan,20930.0,20930.0,20930.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
