계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Operating Revenue,604.0,938.0,795.0,nan,168.0,187.0,219.0,nan
Operating Income,103.0,331.0,134.0,nan,1.0,65.0,-34.0,nan
Oper.Income(Rep.),103.0,331.0,134.0,nan,1.0,65.0,-34.0,nan
Net Income,159.0,276.0,93.0,nan,-26.0,52.0,-18.0,nan
Net Income(Contr.),158.0,276.0,93.0,nan,-26.0,52.0,-18.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Total Assets,2539.0,2849.0,2647.0,nan,2695.0,2694.0,2647.0,nan
Total Liabilities,216.0,321.0,159.0,nan,199.0,174.0,159.0,nan
Total Equity,2323.0,2528.0,2487.0,nan,2496.0,2520.0,2487.0,nan
Net Income(Contr.),2321.0,2526.0,2485.0,nan,2494.0,2517.0,2485.0,nan
Net Income(Minor.),2.0,2.0,3.0,nan,3.0,3.0,3.0,nan
Capital Stock,208.0,208.0,208.0,nan,208.0,208.0,208.0,nan
Total Debt/Equity,9.32,12.69,6.4,nan,7.97,6.91,6.4,nan
Reserve Ratio,1104.62,1202.73,1203.27,nan,1188.13,1212.23,1203.27,nan
Oper.Income Margin,17.11,35.3,16.89,nan,0.37,34.79,-15.43,nan
Net Income Margin,26.21,29.42,11.73,nan,-15.54,27.96,-8.01,nan
ROA,5.32,10.24,3.4,nan,-3.78,7.75,-2.62,nan
ROE,6.85,11.38,3.72,nan,-4.16,8.33,-2.81,nan
EPS(KRW),380.0,662.0,224.0,nan,-63.0,125.0,-42.0,nan
BPS(KRW),6023.0,6514.0,6516.0,nan,6441.0,6561.0,6516.0,nan
DPS(KRW),200.0,250.0,250.0,nan,nan,nan,250.0,nan
PER,13.58,10.47,38.6,nan,nan,nan,nan,nan
PBR,0.86,1.06,1.32,nan,1.52,1.25,1.32,nan
Issued Shares,41678.0,41678.0,41678.0,nan,41678.0,41678.0,41678.0,nan
Div Yield,3.88,3.61,2.9,nan,nan,nan,2.9,nan
