계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5815.0,7366.0,5204.0,nan,1606.0,985.0,885.0,nan
Operating Income,839.0,300.0,210.0,nan,96.0,-64.0,-69.0,nan
Oper.Income(Rep.),839.0,300.0,210.0,nan,96.0,-64.0,-69.0,nan
Net Income,669.0,426.0,183.0,nan,88.0,1.0,-121.0,nan
Net Income(Contr.),669.0,426.0,183.0,nan,88.0,1.0,-121.0,nan
Net Income(Minor.),-0.0,-0.0,-0.0,nan,0.0,-0.0,0.0,nan
Total Assets,14203.0,14303.0,13783.0,nan,14409.0,13871.0,13783.0,nan
Total Liabilities,4131.0,3947.0,3320.0,nan,3822.0,3282.0,3320.0,nan
Total Equity,10072.0,10356.0,10464.0,nan,10588.0,10589.0,10464.0,nan
Net Income(Contr.),10065.0,10349.0,10457.0,nan,10581.0,10582.0,10457.0,nan
Net Income(Minor.),7.0,7.0,7.0,nan,7.0,7.0,7.0,nan
Capital Stock,454.0,454.0,454.0,nan,454.0,454.0,454.0,nan
Total Debt/Equity,41.01,38.11,31.72,nan,36.1,30.99,31.72,nan
Reserve Ratio,2116.78,2179.32,2203.08,nan,2230.34,2230.71,2203.08,nan
Oper.Income Margin,14.43,4.07,4.04,nan,5.98,-6.53,-7.76,nan
Net Income Margin,11.51,5.78,3.52,nan,5.48,0.08,-13.66,nan
ROA,5.08,2.99,1.3,nan,2.46,0.02,-3.5,nan
ROE,6.83,4.17,1.76,nan,3.34,0.03,-4.6,nan
EPS(KRW),737.0,469.0,202.0,nan,97.0,1.0,-133.0,nan
BPS(KRW),11084.0,11397.0,11515.0,nan,11652.0,11654.0,11515.0,nan
DPS(KRW),160.0,80.0,80.0,nan,nan,nan,80.0,nan
PER,4.64,6.74,11.67,nan,nan,nan,nan,nan
PBR,0.31,0.28,0.2,nan,0.22,0.23,0.2,nan
Issued Shares,90808.0,90808.0,90808.0,nan,90808.0,90808.0,90808.0,nan
Div Yield,4.68,2.53,3.4,nan,nan,nan,3.4,nan
