계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,732.0,758.0,845.0,nan,nan,nan,nan,nan
Operating Income,-54.0,22.0,58.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-54.0,22.0,58.0,nan,nan,0.0,nan,nan
Net Income,-43.0,48.0,89.0,nan,nan,nan,nan,nan
Net Income(Contr.),-43.0,48.0,89.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1499.0,1502.0,1547.0,nan,nan,1547.0,nan,nan
Total Liabilities,131.0,78.0,95.0,nan,nan,95.0,nan,nan
Total Equity,1368.0,1424.0,1452.0,nan,nan,1452.0,nan,nan
Net Income(Contr.),1368.0,1424.0,1452.0,nan,nan,1452.0,nan,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,0.0,nan,nan
Capital Stock,82.0,82.0,82.0,nan,nan,82.0,nan,nan
Total Debt/Equity,9.6,5.48,6.52,nan,nan,6.52,nan,nan
Reserve Ratio,1740.01,1808.44,1887.18,nan,nan,1887.18,nan,nan
Oper.Income Margin,-7.31,2.9,6.86,nan,nan,nan,nan,nan
Net Income Margin,-5.9,6.34,10.52,nan,nan,nan,nan,nan
ROA,-2.85,3.2,5.84,nan,nan,nan,nan,nan
ROE,-3.11,3.44,6.19,nan,nan,nan,nan,nan
EPS(KRW),-277.0,308.0,570.0,nan,nan,0.0,nan,nan
BPS(KRW),9613.0,9970.0,10382.0,nan,nan,10382.0,nan,nan
DPS(KRW),nan,100.0,200.0,nan,nan,200.0,nan,nan
PER,nan,47.4,13.68,nan,nan,nan,nan,nan
PBR,1.56,1.46,0.75,nan,nan,0.75,nan,nan
Issued Shares,15608.0,15608.0,15608.0,nan,nan,15608.0,nan,nan
Div Yield,nan,0.69,2.56,nan,nan,2.56,nan,nan
