계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,180,423.0,689.0,1097.0,nan,nan,191.0,nan
Operating Income,-103,-2.0,82.0,282.0,nan,nan,46.0,nan
Oper.Income(Rep.),-103,-2.0,82.0,nan,nan,0.0,46.0,nan
Net Income,-112,-313.0,99.0,250.0,nan,nan,48.0,nan
Net Income(Contr.),-112,-310.0,99.0,242.0,nan,nan,48.0,nan
Net Income(Minor.),0,-3.0,nan,nan,nan,nan,nan,nan
Total Assets,350,462.0,988.0,840.0,nan,988.0,1053.0,nan
Total Liabilities,675,75.0,127.0,110.0,nan,127.0,138.0,nan
Total Equity,-326,387.0,861.0,730.0,nan,861.0,915.0,nan
Net Income(Contr.),-330,389.0,861.0,730.0,nan,861.0,915.0,nan
Net Income(Minor.),4,-2.0,0.0,0.0,nan,0.0,0.0,nan
Capital Stock,1,1.0,54.0,nan,nan,54.0,54.0,nan
Total Debt/Equity,Completely Impaired capital,19.37,14.69,15.07,nan,14.69,15.09,nan
Reserve Ratio,nan,33323.94,1496.45,nan,nan,1496.45,1583.1,nan
Oper.Income Margin,-57.11,-0.48,11.87,25.71,nan,nan,24.01,nan
Net Income Margin,-62.10,-73.28,14.34,22.06,nan,nan,24.83,nan
ROA,-47.79,-77.25,13.63,27.35,nan,nan,18.64,nan
ROE,Completely Impaired capital,-1051.26,15.81,30.41,nan,nan,21.42,nan
EPS(KRW),-2700,-4825.0,1022.0,2226.0,nan,0.0,438.0,nan
BPS(KRW),-7692,4178.0,7982.0,6712.0,nan,7982.0,8416.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,20.16,13.45,nan,nan,nan,nan
PBR,nan,nan,2.58,4.46,nan,2.58,3.16,nan
Issued Shares,4180,9300.0,10792.0,nan,nan,10792.0,10868.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
