계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,181.0,105.0,59.0,nan,nan,nan,nan,nan
Operating Income,-23.0,-86.0,-91.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-23.0,-86.0,-91.0,nan,nan,nan,0.0,nan
Net Income,-70.0,-94.0,-94.0,nan,nan,nan,nan,nan
Net Income(Contr.),-70.0,-94.0,-94.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,381.0,261.0,184.0,nan,nan,nan,184.0,nan
Total Liabilities,199.0,107.0,108.0,nan,nan,nan,108.0,nan
Total Equity,182.0,154.0,75.0,nan,nan,nan,75.0,nan
Net Income(Contr.),182.0,154.0,75.0,nan,nan,nan,75.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,137.0,144.0,144.0,nan,nan,nan,144.0,nan
Total Debt/Equity,109.51,69.39,144.16,nan,nan,nan,144.16,nan
Reserve Ratio,35.18,9.91,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-12.52,-82.17,-154.85,nan,nan,nan,nan,nan
Net Income Margin,-38.48,-89.45,-160.22,nan,nan,nan,nan,nan
ROA,-26.46,-29.2,-42.46,nan,nan,nan,nan,nan
ROE,-52.91,-55.8,-82.33,nan,nan,nan,nan,nan
EPS(KRW),-23.0,-66.0,-65.0,nan,nan,nan,0.0,nan
BPS(KRW),135.0,110.0,55.0,nan,nan,nan,55.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,5.94,13.43,11.89,nan,nan,nan,11.89,nan
Issued Shares,137457.0,143524.0,144447.0,nan,nan,nan,144447.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
