계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,16811.0,15920.0,17544.0,17632.0,4992.0,4879.0,3324.0,4230.0
Operating Income,1313.0,848.0,871.0,627.0,526.0,-53.0,-254.0,175.0
Oper.Income(Rep.),1313.0,848.0,871.0,nan,526.0,-53.0,-254.0,nan
Net Income,1407.0,849.0,776.0,603.0,353.0,-23.0,-255.0,209.0
Net Income(Contr.),1439.0,907.0,670.0,558.0,340.0,-49.0,-283.0,145.0
Net Income(Minor.),-33.0,-58.0,106.0,nan,13.0,26.0,28.0,nan
Total Assets,10097.0,10894.0,13199.0,13525.0,13290.0,13199.0,12706.0,nan
Total Liabilities,4317.0,4388.0,5790.0,5595.0,6040.0,5790.0,5685.0,nan
Total Equity,5780.0,6506.0,7409.0,7930.0,7250.0,7409.0,7021.0,nan
Net Income(Contr.),5607.0,6397.0,7151.0,7638.0,6998.0,7151.0,6731.0,nan
Net Income(Minor.),172.0,109.0,258.0,292.0,251.0,258.0,290.0,nan
Capital Stock,172.0,172.0,172.0,170.0,172.0,172.0,172.0,nan
Total Debt/Equity,74.69,67.45,78.14,70.55,83.32,78.14,80.97,nan
Reserve Ratio,3470.33,3930.95,4439.36,nan,4309.0,4439.36,4212.0,nan
Oper.Income Margin,7.81,5.33,4.96,3.55,10.53,-1.08,-7.63,4.13
Net Income Margin,8.56,5.7,3.82,3.16,6.81,-1.01,-8.51,3.43
ROA,15.6,8.09,6.44,4.51,10.58,-0.69,-7.88,nan
ROE,29.71,15.11,9.9,7.54,19.92,-2.77,-16.3,nan
EPS(KRW),4176.0,2631.0,1945.0,1618.0,987.0,-142.0,-821.0,421.0
BPS(KRW),17852.0,20155.0,22697.0,24111.0,22045.0,22697.0,21560.0,nan
DPS(KRW),250.0,250.0,250.0,269.0,nan,250.0,nan,nan
PER,5.38,8.04,8.93,7.9,nan,nan,nan,nan
PBR,1.26,1.05,0.77,0.53,0.83,0.77,0.63,nan
Issued Shares,34464.0,34464.0,34464.0,nan,34464.0,34464.0,34464.0,nan
Div Yield,1.11,1.18,1.44,nan,nan,1.44,nan,nan
