계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,64203.0,43610.0,51612.0,56595.0,12768.0,16755.0,13934.0,13368.0
Operating Income,7896.0,3859.0,4712.0,4938.0,1281.0,1098.0,1133.0,1178.0
Oper.Income(Rep.),7896.0,3859.0,4712.0,nan,1281.0,1098.0,1133.0,nan
Net Income,6771.0,2450.0,2681.0,3488.0,1309.0,-329.0,720.0,817.0
Net Income(Contr.),6771.0,2450.0,2681.0,3475.0,1309.0,-329.0,720.0,829.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,75489.0,78539.0,102715.0,106975.0,88184.0,102715.0,109348.0,nan
Total Liabilities,30563.0,31406.0,46181.0,47031.0,37494.0,46181.0,53095.0,nan
Total Equity,44926.0,47134.0,56534.0,59944.0,50691.0,56534.0,56253.0,nan
Net Income(Contr.),44926.0,47134.0,56534.0,59992.0,50691.0,56534.0,56253.0,nan
Net Income(Minor.),0.0,0.0,0.0,-47.0,0.0,0.0,0.0,nan
Capital Stock,5346.0,5346.0,5346.0,5349.0,5346.0,5346.0,5346.0,nan
Total Debt/Equity,68.03,66.63,81.69,78.46,73.97,81.69,94.39,nan
Reserve Ratio,740.41,781.71,957.56,nan,848.26,957.56,952.3,nan
Oper.Income Margin,12.3,8.85,9.13,8.72,10.03,6.55,8.13,8.81
Net Income Margin,10.55,5.62,5.2,6.14,10.26,-1.96,5.17,6.2
ROA,9.65,3.18,2.96,3.33,5.98,-1.38,2.72,2.99
ROE,16.74,5.32,5.17,5.96,10.17,-2.45,5.11,5.89
EPS(KRW),1267.0,458.0,502.0,650.0,245.0,-62.0,135.0,155.0
BPS(KRW),8404.0,8817.0,10576.0,11222.0,9483.0,10576.0,10523.0,nan
DPS(KRW),150.0,85.0,120.0,138.0,nan,120.0,nan,nan
PER,4.52,8.15,6.58,5.62,nan,nan,nan,nan
PBR,0.68,0.42,0.31,0.33,0.42,0.31,0.32,nan
Issued Shares,534570.0,534570.0,534570.0,nan,534570.0,534570.0,534570.0,nan
Div Yield,2.62,2.28,3.64,nan,nan,3.64,nan,nan
