계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,741.0,624.0,1129.0,3509.0,426.0,129.0,401.0,200.0
Operating Income,44.0,-41.0,79.0,562.0,74.0,-16.0,32.0,-14.0
Oper.Income(Rep.),44.0,-41.0,79.0,nan,74.0,-16.0,32.0,nan
Net Income,-32.0,-92.0,-281.0,451.0,1.0,79.0,-273.0,-48.0
Net Income(Contr.),-32.0,-92.0,-281.0,451.0,1.0,79.0,-273.0,-48.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1249.0,1348.0,3029.0,3789.0,2163.0,3074.0,3029.0,nan
Total Liabilities,456.0,639.0,2565.0,2885.0,1502.0,2333.0,2565.0,nan
Total Equity,793.0,709.0,464.0,905.0,661.0,740.0,464.0,nan
Net Income(Contr.),793.0,709.0,464.0,905.0,661.0,740.0,464.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,46.0,47.0,47.0,48.0,47.0,47.0,47.0,nan
Total Debt/Equity,57.46,90.17,552.5,318.86,227.09,315.23,552.5,nan
Reserve Ratio,1722.17,1517.89,982.77,nan,1398.03,1564.24,982.77,nan
Oper.Income Margin,5.99,-6.5,7.0,16.01,17.46,-12.17,7.93,-7.0
Net Income Margin,-4.37,-14.79,-24.86,12.84,0.25,61.38,-68.04,-24.0
ROA,-2.85,-7.11,-12.83,13.22,0.24,12.05,-35.81,-6.34
ROE,-4.06,-12.29,-47.86,65.85,0.65,45.04,-181.43,-41.36
EPS(KRW),-352.0,-987.0,-2960.0,4726.0,11.0,831.0,-2877.0,-503.0
BPS(KRW),9111.0,8089.0,5414.0,10008.0,7490.0,8321.0,5414.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,7.97,nan,nan,nan,nan
PBR,2.43,3.63,7.69,3.76,6.82,6.26,7.69,nan
Issued Shares,9251.0,9377.0,9494.0,nan,9494.0,9494.0,9494.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
