계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,62067.0,76233.0,83186.0,77445.0,21773.0,21171.0,20744.0,19925.0
Operating Income,5988.0,6199.0,2757.0,3030.0,1768.0,186.0,554.0,380.0
Oper.Income(Rep.),5988.0,6199.0,2757.0,nan,1768.0,186.0,554.0,nan
Net Income,265.0,1805.0,-4130.0,nan,2089.0,-3469.0,1442.0,nan
Net Income(Contr.),1104.0,1139.0,-4192.0,1620.0,1769.0,-3134.0,1255.0,-120.0
Net Income(Minor.),-839.0,666.0,62.0,nan,320.0,-336.0,186.0,nan
Total Assets,134553.0,130167.0,134499.0,nan,131554.0,134499.0,131459.0,nan
Total Liabilities,127397.0,122064.0,124468.0,nan,124796.0,124468.0,120064.0,nan
Total Equity,7156.0,8103.0,10031.0,nan,6757.0,10031.0,11395.0,nan
Net Income(Contr.),6912.0,6800.0,8959.0,nan,5192.0,8959.0,10169.0,nan
Net Income(Minor.),244.0,1303.0,1072.0,nan,1565.0,1072.0,1226.0,nan
Capital Stock,3721.0,3721.0,10300.0,nan,3721.0,10300.0,10300.0,nan
Total Debt/Equity,1780.17,1506.32,1240.8,nan,1846.86,1240.8,1053.66,nan
Reserve Ratio,85.78,82.77,nan,nan,39.55,nan,nan,nan
Oper.Income Margin,9.65,8.13,3.31,3.91,8.12,0.88,2.67,1.91
Net Income Margin,1.78,1.49,-5.04,2.09,8.13,-14.8,6.05,-0.6
ROA,0.2,1.36,-3.12,nan,6.27,-10.43,4.34,nan
ROE,18.48,16.61,-53.21,18.08,160.97,-177.16,52.5,nan
EPS(KRW),1484.0,1531.0,-5138.0,786.0,2377.0,-3042.0,609.0,-58.0
BPS(KRW),9289.0,9138.0,4349.0,nan,6977.0,4349.0,4937.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,9.43,7.29,nan,12.12,nan,nan,nan,nan
PBR,1.51,1.22,2.39,nan,1.36,2.39,2.02,nan
Issued Shares,74412.0,74412.0,205991.0,nan,74412.0,205991.0,205991.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
