계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,501.0,309.0,533.0,nan,nan,nan,nan,nan
Operating Income,149.0,-29.0,52.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),149.0,-29.0,52.0,nan,nan,0.0,nan,nan
Net Income,151.0,-13.0,33.0,nan,nan,nan,nan,nan
Net Income(Contr.),151.0,-13.0,33.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2003.0,1918.0,2222.0,nan,nan,2222.0,nan,nan
Total Liabilities,883.0,897.0,782.0,nan,nan,782.0,nan,nan
Total Equity,1120.0,1021.0,1440.0,nan,nan,1440.0,nan,nan
Net Income(Contr.),1120.0,1021.0,1440.0,nan,nan,1440.0,nan,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,0.0,nan,nan
Capital Stock,251.0,251.0,292.0,nan,nan,292.0,nan,nan
Total Debt/Equity,78.88,87.89,54.3,nan,nan,54.3,nan,nan
Reserve Ratio,356.41,316.96,401.61,nan,nan,401.61,nan,nan
Oper.Income Margin,29.73,-9.41,9.75,nan,nan,nan,nan,nan
Net Income Margin,30.2,-4.24,6.22,nan,nan,nan,nan,nan
ROA,8.39,-0.67,1.6,nan,nan,nan,nan,nan
ROE,13.82,-1.22,2.7,nan,nan,nan,nan,nan
EPS(KRW),302.0,-26.0,57.0,nan,nan,0.0,nan,nan
BPS(KRW),2282.0,2085.0,2508.0,nan,nan,2508.0,nan,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,13.12,nan,68.98,nan,nan,nan,nan,nan
PBR,1.74,2.67,1.56,nan,nan,1.56,nan,nan
Issued Shares,50154.0,50154.0,58388.0,nan,nan,58388.0,nan,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
