계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,322.0,473.0,426.0,nan,nan,nan,nan,nan
Operating Income,45.0,92.0,87.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),45.0,92.0,87.0,nan,nan,nan,0.0,nan
Net Income,18.0,68.0,95.0,nan,nan,nan,nan,nan
Net Income(Contr.),18.0,68.0,95.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,348.0,698.0,895.0,nan,nan,nan,895.0,nan
Total Liabilities,310.0,230.0,330.0,nan,nan,nan,330.0,nan
Total Equity,38.0,468.0,565.0,nan,nan,nan,565.0,nan
Net Income(Contr.),38.0,468.0,565.0,nan,nan,nan,565.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,1.0,28.0,28.0,nan,nan,nan,28.0,nan
Total Debt/Equity,809.47,49.23,58.49,nan,nan,nan,58.49,nan
Reserve Ratio,6077.08,1554.53,1896.32,nan,nan,nan,1896.32,nan
Oper.Income Margin,14.04,19.37,20.44,nan,nan,nan,nan,nan
Net Income Margin,5.72,14.41,22.28,nan,nan,nan,nan,nan
ROA,5.51,13.04,11.91,nan,nan,nan,nan,nan
ROE,63.46,26.95,18.37,nan,nan,nan,nan,nan
EPS(KRW),593.0,1545.0,1677.0,nan,nan,nan,0.0,nan
BPS(KRW),1234.0,8273.0,9982.0,nan,nan,nan,9982.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,22.65,11.22,nan,nan,nan,nan,nan
PBR,nan,4.23,1.88,nan,nan,nan,1.88,nan
Issued Shares,3100.0,5657.0,5657.0,nan,nan,nan,5657.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
