계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,2448.0,2622.0,2383.0,2500.0,597.0,517.0,673.0,nan
Operating Income,129.0,242.0,212.0,238.0,39.0,55.0,68.0,nan
Oper.Income(Rep.),129.0,242.0,212.0,nan,39.0,55.0,68.0,nan
Net Income,83.0,146.0,280.0,nan,14.0,129.0,57.0,nan
Net Income(Contr.),85.0,146.0,281.0,258.0,14.0,130.0,57.0,nan
Net Income(Minor.),-2.0,-0.0,-0.0,nan,0.0,-0.0,-0.0,nan
Total Assets,2149.0,2013.0,2354.0,nan,2166.0,2354.0,2399.0,nan
Total Liabilities,1100.0,672.0,678.0,nan,663.0,678.0,666.0,nan
Total Equity,1049.0,1341.0,1676.0,nan,1503.0,1676.0,1733.0,nan
Net Income(Contr.),1049.0,1342.0,1678.0,nan,1504.0,1678.0,1735.0,nan
Net Income(Minor.),-0.0,-1.0,-1.0,nan,-1.0,-1.0,-2.0,nan
Capital Stock,381.0,423.0,444.0,nan,423.0,444.0,444.0,nan
Total Debt/Equity,104.85,50.09,40.43,nan,44.1,40.43,38.42,nan
Reserve Ratio,184.28,225.33,282.91,nan,260.78,282.91,295.29,nan
Oper.Income Margin,5.25,9.22,8.91,9.52,6.55,10.64,10.08,nan
Net Income Margin,3.46,5.57,11.77,10.32,2.33,25.04,8.53,nan
ROA,3.98,6.99,12.82,nan,2.64,22.87,9.61,nan
ROE,8.75,12.21,18.58,15.38,3.71,32.56,13.45,nan
EPS(KRW),100.0,166.0,319.0,294.0,16.0,147.0,65.0,nan
BPS(KRW),1276.0,1566.0,1933.0,nan,1736.0,1933.0,1996.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,22.23,43.35,18.6,21.31,nan,nan,nan,nan
PBR,1.74,4.6,3.07,nan,4.08,3.07,3.48,nan
Issued Shares,84976.0,87992.0,87992.0,nan,87992.0,87992.0,87992.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
