계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,92106.0,98551.0,116258.0,nan,23668.0,27997.0,37364.0,nan
Operating Income,7187.0,6399.0,11747.0,nan,3323.0,2880.0,1951.0,nan
Oper.Income(Rep.),7187.0,6399.0,11747.0,nan,3323.0,2880.0,1951.0,nan
Net Income,6805.0,4900.0,8528.0,nan,2372.0,2185.0,1421.0,nan
Net Income(Contr.),3726.0,2260.0,3558.0,nan,1028.0,926.0,573.0,nan
Net Income(Minor.),3080.0,2640.0,4969.0,nan,1343.0,1260.0,848.0,nan
Total Assets,492600.0,533425.0,571479.0,nan,529856.0,585912.0,571479.0,nan
Total Liabilities,440716.0,477919.0,508554.0,nan,470348.0,524425.0,508554.0,nan
Total Equity,51884.0,55505.0,62926.0,nan,59509.0,61486.0,62926.0,nan
Net Income(Contr.),23152.0,25189.0,28873.0,nan,27148.0,28225.0,28873.0,nan
Net Income(Minor.),28732.0,30316.0,34053.0,nan,32360.0,33261.0,34053.0,nan
Capital Stock,224.0,224.0,224.0,nan,224.0,224.0,224.0,nan
Total Debt/Equity,849.42,861.03,808.18,nan,790.39,852.91,808.18,nan
Reserve Ratio,10270.41,11178.26,12820.41,nan,12051.68,12531.74,12820.41,nan
Oper.Income Margin,7.8,6.49,10.1,nan,14.04,10.29,5.22,nan
Net Income Margin,4.04,2.29,3.06,nan,4.35,3.31,1.53,nan
ROA,1.42,0.96,1.54,nan,1.78,1.57,0.98,nan
ROE,17.36,9.35,13.16,nan,15.45,13.38,8.03,nan
EPS(KRW),8304.0,5037.0,7931.0,nan,2292.0,2064.0,1277.0,nan
BPS(KRW),51852.0,56391.0,64602.0,nan,60758.0,63159.0,64602.0,nan
DPS(KRW),600.0,700.0,1400.0,nan,nan,nan,1400.0,nan
PER,2.31,3.55,2.25,nan,nan,nan,nan,nan
PBR,0.37,0.32,0.28,nan,0.31,0.29,0.28,nan
Issued Shares,44867.0,44867.0,44867.0,nan,44867.0,44867.0,44867.0,nan
Div Yield,3.13,3.91,7.83,nan,nan,nan,7.83,nan
