계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1897.0,1967.0,2854.0,nan,942.0,577.0,761.0,nan
Operating Income,168.0,153.0,142.0,nan,77.0,22.0,33.0,nan
Oper.Income(Rep.),168.0,153.0,142.0,nan,77.0,22.0,33.0,nan
Net Income,37.0,-64.0,134.0,nan,61.0,15.0,51.0,nan
Net Income(Contr.),37.0,-64.0,141.0,nan,65.0,16.0,51.0,nan
Net Income(Minor.),nan,nan,-7.0,nan,-4.0,-2.0,0.0,nan
Total Assets,1402.0,2499.0,2121.0,nan,2235.0,2158.0,2121.0,nan
Total Liabilities,1156.0,1212.0,691.0,nan,869.0,778.0,691.0,nan
Total Equity,246.0,1286.0,1429.0,nan,1367.0,1380.0,1429.0,nan
Net Income(Contr.),246.0,1278.0,1428.0,nan,1364.0,1379.0,1428.0,nan
Net Income(Minor.),0.0,8.0,1.0,nan,3.0,1.0,1.0,nan
Capital Stock,38.0,106.0,106.0,nan,106.0,106.0,106.0,nan
Total Debt/Equity,471.04,94.27,48.34,nan,63.55,56.4,48.34,nan
Reserve Ratio,554.69,1105.03,1241.9,nan,1184.21,1195.78,1241.9,nan
Oper.Income Margin,8.86,7.78,4.98,nan,8.18,3.86,4.32,nan
Net Income Margin,1.96,-3.26,4.93,nan,6.89,2.82,6.7,nan
ROA,3.14,-3.29,5.79,nan,11.03,2.66,9.62,nan
ROE,16.59,-8.42,10.39,nan,19.44,4.75,14.53,nan
EPS(KRW),248.0,-334.0,661.0,nan,306.0,77.0,240.0,nan
BPS(KRW),1637.0,6025.0,6710.0,nan,6421.0,6479.0,6710.0,nan
DPS(KRW),nan,nan,67.0,nan,nan,nan,67.0,nan
PER,nan,nan,19.73,nan,nan,nan,nan,nan
PBR,nan,3.05,1.95,nan,3.22,2.75,1.95,nan
Issued Shares,15000.0,21209.0,21286.0,nan,21247.0,21286.0,21286.0,nan
Div Yield,nan,nan,0.51,nan,nan,nan,0.51,nan
