계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1843.0,1959.0,2042.0,nan,nan,nan,nan,nan
Operating Income,330.0,358.0,381.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),330.0,358.0,381.0,nan,nan,nan,0.0,nan
Net Income,250.0,284.0,338.0,nan,nan,nan,nan,nan
Net Income(Contr.),250.0,284.0,338.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2770.0,2943.0,3244.0,nan,nan,nan,3244.0,nan
Total Liabilities,516.0,463.0,484.0,nan,nan,nan,484.0,nan
Total Equity,2254.0,2480.0,2760.0,nan,nan,nan,2760.0,nan
Net Income(Contr.),2254.0,2480.0,2760.0,nan,nan,nan,2760.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,30.0,30.0,30.0,nan,nan,nan,30.0,nan
Total Debt/Equity,22.88,18.66,17.54,nan,nan,nan,17.54,nan
Reserve Ratio,7527.2,8279.74,9213.73,nan,nan,nan,9213.73,nan
Oper.Income Margin,17.89,18.27,18.65,nan,nan,nan,nan,nan
Net Income Margin,13.55,14.51,16.53,nan,nan,nan,nan,nan
ROA,9.08,9.95,10.91,nan,nan,nan,nan,nan
ROE,11.66,12.01,12.89,nan,nan,nan,nan,nan
EPS(KRW),4160.0,4738.0,5627.0,nan,nan,nan,0.0,nan
BPS(KRW),38136.0,41899.0,46569.0,nan,nan,nan,46569.0,nan
DPS(KRW),650.0,750.0,900.0,nan,nan,nan,900.0,nan
PER,7.36,5.86,4.66,nan,nan,nan,nan,nan
PBR,0.8,0.66,0.56,nan,nan,nan,0.56,nan
Issued Shares,6000.0,6000.0,6000.0,nan,nan,nan,6000.0,nan
Div Yield,2.12,2.7,3.44,nan,nan,nan,3.44,nan
