계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,324.0,347.0,356.0,538.0,nan,nan,nan,nan
Operating Income,16.0,53.0,51.0,170.0,nan,nan,nan,nan
Oper.Income(Rep.),16.0,53.0,51.0,nan,nan,0.0,0.0,nan
Net Income,-28.0,40.0,80.0,157.0,nan,nan,nan,nan
Net Income(Contr.),-28.0,40.0,80.0,157.0,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,514.0,493.0,652.0,779.0,nan,506.0,652.0,nan
Total Liabilities,338.0,275.0,222.0,192.0,nan,237.0,222.0,nan
Total Equity,176.0,218.0,430.0,587.0,nan,269.0,430.0,nan
Net Income(Contr.),176.0,218.0,430.0,587.0,nan,269.0,430.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,nan,0.0,0.0,nan
Capital Stock,139.0,139.0,146.0,146.0,nan,139.0,146.0,nan
Total Debt/Equity,191.87,126.1,51.52,32.71,nan,88.27,51.52,nan
Reserve Ratio,47.48,77.72,202.51,nan,nan,102.04,202.51,nan
Oper.Income Margin,4.8,15.15,14.26,31.6,nan,nan,nan,nan
Net Income Margin,-8.73,11.53,22.45,29.18,nan,nan,nan,nan
ROA,-5.09,7.95,13.97,21.95,nan,nan,0.0,nan
ROE,-14.73,20.31,24.67,30.87,nan,nan,0.0,nan
EPS(KRW),-105.0,148.0,295.0,552.0,nan,0.0,0.0,nan
BPS(KRW),758.0,913.0,1552.0,2104.0,nan,1038.0,1552.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,22.27,27.61,18.31,nan,nan,nan,nan
PBR,3.91,3.61,5.25,4.8,nan,7.5,5.25,nan
Issued Shares,27025.0,27025.0,28455.0,nan,nan,27025.0,28455.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
