계정,2022/09,2023/09,2024/09,2025/09(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,1558.0,1319.0,1106.0,nan,296.0,284.0,304.0,nan
Operating Income,22.0,-41.0,-33.0,nan,-10.0,-1.0,-1.0,nan
Oper.Income(Rep.),22.0,-41.0,-33.0,nan,-10.0,-1.0,-1.0,nan
Net Income,56.0,-42.0,6.0,nan,-18.0,47.0,7.0,nan
Net Income(Contr.),56.0,-41.0,8.0,nan,-17.0,47.0,9.0,nan
Net Income(Minor.),0.0,-1.0,-2.0,nan,-1.0,-0.0,-1.0,nan
Total Assets,2652.0,2435.0,2316.0,nan,2316.0,2378.0,2290.0,nan
Total Liabilities,631.0,498.0,419.0,nan,419.0,478.0,491.0,nan
Total Equity,2022.0,1937.0,1897.0,nan,1897.0,1900.0,1799.0,nan
Net Income(Contr.),2014.0,1929.0,1891.0,nan,1891.0,1894.0,1795.0,nan
Net Income(Minor.),8.0,7.0,6.0,nan,6.0,5.0,4.0,nan
Capital Stock,212.0,212.0,212.0,nan,212.0,212.0,212.0,nan
Total Debt/Equity,31.19,25.71,22.12,nan,22.12,25.18,27.29,nan
Reserve Ratio,914.33,874.47,867.1,nan,867.1,885.8,862.38,nan
Oper.Income Margin,1.38,-3.12,-2.96,nan,-3.46,-0.44,-0.42,nan
Net Income Margin,3.58,-3.14,0.7,nan,-5.69,16.62,2.89,nan
ROA,2.14,-1.65,0.26,nan,-3.06,7.97,1.26,nan
ROE,2.78,-2.1,0.41,nan,-3.54,9.97,1.91,nan
EPS(KRW),132.0,-98.0,18.0,nan,-40.0,111.0,21.0,nan
BPS(KRW),5072.0,4872.0,4835.0,nan,4835.0,4929.0,5065.0,nan
DPS(KRW),45.0,38.0,60.0,nan,60.0,nan,nan,nan
PER,34.5,nan,172.44,nan,nan,nan,nan,nan
PBR,0.9,0.44,0.65,nan,0.65,0.87,0.73,nan
Issued Shares,42314.0,42314.0,42314.0,nan,42314.0,42314.0,40202.0,nan
Div Yield,0.99,1.78,1.9,nan,1.9,nan,nan,nan
