계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,659.0,677.0,537.0,nan,138.0,117.0,171.0,nan
Operating Income,-25.0,-0.0,-89.0,nan,-6.0,-33.0,-20.0,nan
Oper.Income(Rep.),-25.0,-0.0,-89.0,nan,-6.0,-33.0,-20.0,nan
Net Income,-62.0,-9.0,-107.0,nan,3.0,-32.0,-53.0,nan
Net Income(Contr.),-66.0,-15.0,-109.0,nan,3.0,-31.0,-56.0,nan
Net Income(Minor.),4.0,6.0,2.0,nan,0.0,-1.0,2.0,nan
Total Assets,919.0,859.0,1036.0,nan,901.0,886.0,1036.0,nan
Total Liabilities,343.0,274.0,547.0,nan,333.0,344.0,547.0,nan
Total Equity,576.0,585.0,489.0,nan,567.0,542.0,489.0,nan
Net Income(Contr.),534.0,531.0,432.0,nan,512.0,488.0,432.0,nan
Net Income(Minor.),42.0,55.0,57.0,nan,55.0,54.0,57.0,nan
Capital Stock,127.0,127.0,127.0,nan,127.0,127.0,127.0,nan
Total Debt/Equity,59.49,46.81,111.84,nan,58.74,63.43,111.84,nan
Reserve Ratio,339.83,337.23,259.62,nan,322.77,303.65,259.62,nan
Oper.Income Margin,-3.81,-0.06,-16.57,nan,-4.53,-28.53,-11.68,nan
Net Income Margin,-9.97,-2.27,-20.29,nan,2.26,-26.32,-32.51,nan
ROA,-6.62,-1.0,-11.33,nan,1.43,-14.16,-22.23,nan
ROE,-11.74,-2.88,-22.64,nan,2.45,-24.61,-48.36,nan
EPS(KRW),-259.0,-60.0,-429.0,nan,12.0,-121.0,-219.0,nan
BPS(KRW),2199.0,2186.0,1798.0,nan,2114.0,2018.0,1798.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,5.78,4.04,3.98,nan,2.78,3.76,3.98,nan
Issued Shares,25410.0,25412.0,25412.0,nan,25412.0,25412.0,25412.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
