계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,850.0,971.0,1190.0,1317.0,262.0,340.0,316.0,332.0
Operating Income,214.0,253.0,247.0,289.0,51.0,67.0,78.0,65.0
Oper.Income(Rep.),214.0,253.0,247.0,nan,51.0,67.0,78.0,nan
Net Income,170.0,232.0,231.0,nan,43.0,67.0,71.0,nan
Net Income(Contr.),170.0,232.0,231.0,261.0,43.0,67.0,71.0,59.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1553.0,1775.0,1924.0,nan,1837.0,1924.0,2009.0,nan
Total Liabilities,131.0,174.0,156.0,nan,132.0,156.0,263.0,nan
Total Equity,1422.0,1600.0,1769.0,nan,1705.0,1769.0,1746.0,nan
Net Income(Contr.),1422.0,1600.0,1769.0,nan,1705.0,1769.0,1746.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,41.0,41.0,80.0,nan,41.0,80.0,80.0,nan
Total Debt/Equity,9.24,10.89,8.79,nan,7.77,8.79,15.05,nan
Reserve Ratio,3430.72,3864.85,2140.63,nan,4120.25,2140.63,2112.52,nan
Oper.Income Margin,25.21,26.06,20.71,21.94,19.44,19.61,24.61,19.58
Net Income Margin,20.02,23.9,19.38,19.82,16.58,19.79,22.58,17.77
ROA,11.4,13.95,12.47,nan,9.49,14.32,14.51,nan
ROE,12.5,15.36,13.69,14.76,10.31,15.51,16.24,nan
EPS(KRW),1062.0,1448.0,1439.0,1628.0,271.0,420.0,445.0,368.0
BPS(KRW),9040.0,10151.0,11203.0,nan,10805.0,11203.0,11063.0,nan
DPS(KRW),359.0,385.0,600.0,nan,nan,600.0,nan,nan
PER,9.26,9.14,8.23,8.16,nan,nan,nan,nan
PBR,1.09,1.3,1.06,nan,1.25,1.06,1.19,nan
Issued Shares,16028.0,16028.0,16028.0,nan,16028.0,16028.0,16028.0,nan
Div Yield,3.65,2.91,5.06,nan,nan,5.06,nan,nan
