계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,277.0,259.0,309.0,446.0,nan,nan,nan,nan
Operating Income,46.0,-27.0,20.0,72.0,nan,nan,nan,nan
Oper.Income(Rep.),46.0,-27.0,20.0,nan,nan,0.0,nan,nan
Net Income,32.0,-18.0,37.0,74.0,nan,nan,nan,nan
Net Income(Contr.),32.0,-18.0,37.0,74.0,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,255.0,415.0,487.0,545.0,nan,487.0,nan,nan
Total Liabilities,121.0,141.0,180.0,171.0,nan,180.0,nan,nan
Total Equity,134.0,274.0,307.0,374.0,nan,307.0,nan,nan
Net Income(Contr.),134.0,274.0,307.0,374.0,nan,307.0,nan,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,nan,0.0,nan,nan
Capital Stock,6.0,36.0,36.0,36.0,nan,36.0,nan,nan
Total Debt/Equity,89.92,51.45,58.77,45.72,nan,58.77,nan,nan
Reserve Ratio,2151.15,660.84,750.8,nan,nan,750.8,nan,nan
Oper.Income Margin,16.5,-10.44,6.57,16.14,nan,nan,nan,nan
Net Income Margin,11.53,-6.95,11.93,16.59,nan,nan,nan,nan
ROA,14.2,-5.36,8.17,14.34,nan,nan,nan,nan
ROE,34.79,-8.79,12.68,21.75,nan,nan,nan,nan
EPS(KRW),607.0,-291.0,511.0,1027.0,nan,0.0,nan,nan
BPS(KRW),2251.0,3804.0,4254.0,5189.0,nan,4254.0,nan,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,15.24,12.32,nan,nan,nan,nan
PBR,nan,2.43,1.83,2.44,nan,1.83,nan,nan
Issued Shares,5971.0,7207.0,7207.0,nan,nan,7207.0,nan,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
