계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6460.0,6314.0,6283.0,nan,1827.0,1505.0,1548.0,nan
Operating Income,199.0,258.0,190.0,nan,124.0,44.0,-9.0,nan
Oper.Income(Rep.),199.0,258.0,190.0,nan,124.0,44.0,-9.0,nan
Net Income,55.0,161.0,155.0,nan,99.0,14.0,10.0,nan
Net Income(Contr.),56.0,162.0,155.0,nan,98.0,13.0,10.0,nan
Net Income(Minor.),-1.0,-0.0,0.0,nan,1.0,0.0,-0.0,nan
Total Assets,5872.0,5906.0,6193.0,nan,6188.0,6043.0,6193.0,nan
Total Liabilities,2875.0,2816.0,2897.0,nan,3044.0,2891.0,2897.0,nan
Total Equity,2997.0,3091.0,3296.0,nan,3144.0,3152.0,3296.0,nan
Net Income(Contr.),2985.0,3083.0,3268.0,nan,3138.0,3145.0,3268.0,nan
Net Income(Minor.),12.0,7.0,28.0,nan,6.0,6.0,28.0,nan
Capital Stock,136.0,136.0,136.0,nan,136.0,136.0,136.0,nan
Total Debt/Equity,95.91,91.1,87.89,nan,96.8,91.73,87.89,nan
Reserve Ratio,2312.29,2384.22,2446.74,nan,2424.65,2429.88,2446.74,nan
Oper.Income Margin,3.07,4.09,3.02,nan,6.8,2.91,-0.58,nan
Net Income Margin,0.87,2.56,2.46,nan,5.37,0.9,0.67,nan
ROA,0.92,2.74,2.56,nan,6.49,0.89,0.66,nan
ROE,1.89,5.33,4.87,nan,12.72,1.72,1.29,nan
EPS(KRW),206.0,594.0,569.0,nan,361.0,50.0,38.0,nan
BPS(KRW),12061.0,12421.0,12734.0,nan,12623.0,12649.0,12734.0,nan
DPS(KRW),250.0,400.0,350.0,nan,nan,nan,350.0,nan
PER,28.56,11.18,10.8,nan,nan,nan,nan,nan
PBR,0.49,0.53,0.48,nan,0.63,0.55,0.48,nan
Issued Shares,27203.0,27203.0,27203.0,nan,27203.0,27203.0,27203.0,nan
Div Yield,4.25,6.02,5.7,nan,nan,nan,5.7,nan
