계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,8580.0,7270.0,7385.0,nan,1723.0,1450.0,2180.0,nan
Operating Income,1012.0,664.0,280.0,nan,-56.0,-67.0,296.0,nan
Oper.Income(Rep.),1012.0,664.0,280.0,nan,-56.0,-67.0,296.0,nan
Net Income,1188.0,614.0,515.0,nan,-40.0,-71.0,460.0,nan
Net Income(Contr.),995.0,475.0,465.0,nan,19.0,-40.0,344.0,nan
Net Income(Minor.),193.0,139.0,50.0,nan,-59.0,-31.0,116.0,nan
Total Assets,10046.0,10623.0,10468.0,nan,10836.0,10145.0,10468.0,nan
Total Liabilities,2139.0,1974.0,1893.0,nan,1886.0,1681.0,1893.0,nan
Total Equity,7908.0,8649.0,8576.0,nan,8950.0,8464.0,8576.0,nan
Net Income(Contr.),7065.0,7699.0,7597.0,nan,8047.0,7593.0,7597.0,nan
Net Income(Minor.),842.0,950.0,978.0,nan,902.0,871.0,978.0,nan
Capital Stock,68.0,68.0,68.0,nan,68.0,68.0,68.0,nan
Total Debt/Equity,27.04,22.82,22.07,nan,21.08,19.86,22.07,nan
Reserve Ratio,10555.83,11490.66,11628.24,nan,12005.13,11496.61,11628.24,nan
Oper.Income Margin,11.79,9.13,3.79,nan,-3.26,-4.59,13.57,nan
Net Income Margin,11.6,6.54,6.29,nan,1.13,-2.77,15.79,nan
ROA,12.07,5.95,4.88,nan,-1.45,-2.72,17.84,nan
ROE,14.47,6.44,6.08,nan,0.97,-2.05,18.13,nan
EPS(KRW),7343.0,3508.0,3429.0,nan,143.0,-296.0,2540.0,nan
BPS(KRW),53279.0,57953.0,58641.0,nan,60526.0,57983.0,58641.0,nan
DPS(KRW),350.0,260.0,320.0,nan,nan,nan,320.0,nan
PER,2.32,5.25,4.84,nan,nan,nan,nan,nan
PBR,0.32,0.32,0.28,nan,0.34,0.36,0.28,nan
Issued Shares,13554.0,13554.0,13554.0,nan,13554.0,13554.0,13554.0,nan
Div Yield,2.05,1.41,1.93,nan,nan,nan,1.93,nan
