계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2242.0,2327.0,2688.0,nan,510.0,695.0,832.0,nan
Operating Income,253.0,333.0,256.0,nan,19.0,66.0,106.0,nan
Oper.Income(Rep.),253.0,333.0,256.0,nan,19.0,66.0,106.0,nan
Net Income,97.0,224.0,121.0,nan,-1.0,3.0,93.0,nan
Net Income(Contr.),97.0,225.0,130.0,nan,10.0,3.0,95.0,nan
Net Income(Minor.),0.0,-1.0,-9.0,nan,-11.0,-0.0,-2.0,nan
Total Assets,3908.0,4059.0,5366.0,nan,5512.0,5483.0,5366.0,nan
Total Liabilities,3055.0,2993.0,3889.0,nan,4010.0,4005.0,3889.0,nan
Total Equity,854.0,1066.0,1477.0,nan,1502.0,1478.0,1477.0,nan
Net Income(Contr.),852.0,1065.0,1115.0,nan,1121.0,1107.0,1115.0,nan
Net Income(Minor.),2.0,1.0,363.0,nan,380.0,372.0,363.0,nan
Capital Stock,51.0,51.0,51.0,nan,51.0,51.0,51.0,nan
Total Debt/Equity,357.74,280.76,263.22,nan,267.06,270.92,263.22,nan
Reserve Ratio,1582.75,2004.23,2314.45,nan,2115.53,2086.51,2314.45,nan
Oper.Income Margin,11.26,14.3,9.54,nan,3.76,9.48,12.8,nan
Net Income Margin,4.31,9.66,4.83,nan,1.86,0.45,11.36,nan
ROA,2.62,5.61,2.56,nan,-0.08,0.22,6.83,nan
ROE,12.18,23.47,11.91,nan,3.22,1.12,34.03,nan
EPS(KRW),191.0,444.0,256.0,nan,19.0,6.0,187.0,nan
BPS(KRW),1683.0,2104.0,2414.0,nan,2216.0,2187.0,2414.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,14.41,7.61,15.01,nan,nan,nan,nan,nan
PBR,1.63,1.61,1.59,nan,1.36,1.44,1.59,nan
Issued Shares,50606.0,50606.0,50606.0,nan,50606.0,50606.0,50606.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
