계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1072.0,1202.0,1318.0,nan,nan,nan,nan,nan
Operating Income,62.0,85.0,119.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),62.0,85.0,119.0,nan,nan,nan,0.0,nan
Net Income,42.0,42.0,22.0,nan,nan,nan,nan,nan
Net Income(Contr.),42.0,42.0,22.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1644.0,1791.0,1917.0,nan,nan,nan,1917.0,nan
Total Liabilities,993.0,1104.0,864.0,nan,nan,nan,864.0,nan
Total Equity,651.0,687.0,1052.0,nan,nan,nan,1052.0,nan
Net Income(Contr.),651.0,687.0,1052.0,nan,nan,nan,1052.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,56.0,56.0,70.0,nan,nan,nan,70.0,nan
Total Debt/Equity,152.47,160.72,82.14,nan,nan,nan,82.14,nan
Reserve Ratio,1057.0,1120.51,1410.53,nan,nan,nan,1410.53,nan
Oper.Income Margin,5.81,7.1,9.04,nan,nan,nan,nan,nan
Net Income Margin,3.95,3.47,1.7,nan,nan,nan,nan,nan
ROA,2.71,2.43,1.21,nan,nan,nan,nan,nan
ROE,6.75,6.23,2.58,nan,nan,nan,nan,nan
EPS(KRW),304.0,299.0,161.0,nan,nan,nan,0.0,nan
BPS(KRW),4675.0,4931.0,7553.0,nan,nan,nan,7553.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,11258.0,11258.0,13932.0,nan,nan,nan,13932.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
