계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10498.0,10186.0,10081.0,nan,2575.0,2491.0,2551.0,nan
Operating Income,423.0,224.0,311.0,nan,136.0,117.0,55.0,nan
Oper.Income(Rep.),423.0,224.0,311.0,nan,136.0,117.0,55.0,nan
Net Income,81.0,-248.0,-52.0,nan,47.0,69.0,-96.0,nan
Net Income(Contr.),82.0,-105.0,31.0,nan,41.0,65.0,-41.0,nan
Net Income(Minor.),-1.0,-142.0,-82.0,nan,6.0,4.0,-55.0,nan
Total Assets,10944.0,10271.0,9710.0,nan,10067.0,10048.0,9710.0,nan
Total Liabilities,8683.0,8355.0,7821.0,nan,8156.0,8013.0,7821.0,nan
Total Equity,2262.0,1916.0,1889.0,nan,1911.0,2035.0,1889.0,nan
Net Income(Contr.),778.0,650.0,714.0,nan,676.0,777.0,714.0,nan
Net Income(Minor.),1484.0,1266.0,1175.0,nan,1235.0,1258.0,1175.0,nan
Capital Stock,422.0,422.0,422.0,nan,422.0,422.0,422.0,nan
Total Debt/Equity,383.9,435.98,414.01,nan,426.7,393.86,414.01,nan
Reserve Ratio,89.81,64.98,80.04,nan,71.06,95.0,80.04,nan
Oper.Income Margin,4.03,2.2,3.08,nan,5.27,4.7,2.15,nan
Net Income Margin,0.78,-1.04,0.3,nan,1.59,2.61,-1.61,nan
ROA,0.75,-2.33,-0.52,nan,1.85,2.73,-3.9,nan
ROE,11.86,-14.77,4.5,nan,25.29,35.78,-22.0,nan
EPS(KRW),103.0,-132.0,38.0,nan,51.0,81.0,-51.0,nan
BPS(KRW),1002.0,871.0,951.0,nan,903.0,1030.0,951.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,11.52,nan,21.78,nan,nan,nan,nan,nan
PBR,1.18,1.45,0.88,nan,1.29,0.92,0.88,nan
Issued Shares,79927.0,79927.0,79927.0,nan,79927.0,79927.0,79927.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
