계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6959.0,7287.0,7191.0,nan,1933.0,1672.0,1848.0,nan
Operating Income,313.0,361.0,218.0,nan,77.0,31.0,62.0,nan
Oper.Income(Rep.),313.0,361.0,218.0,nan,77.0,31.0,62.0,nan
Net Income,47.0,210.0,166.0,nan,32.0,76.0,32.0,nan
Net Income(Contr.),30.0,367.0,142.0,nan,27.0,77.0,24.0,nan
Net Income(Minor.),17.0,-157.0,23.0,nan,5.0,-1.0,8.0,nan
Total Assets,6482.0,6841.0,7150.0,nan,7253.0,6805.0,7150.0,nan
Total Liabilities,5047.0,5236.0,5404.0,nan,5563.0,5051.0,5404.0,nan
Total Equity,1436.0,1605.0,1746.0,nan,1690.0,1753.0,1746.0,nan
Net Income(Contr.),1017.0,1342.0,1492.0,nan,1413.0,1476.0,1492.0,nan
Net Income(Minor.),418.0,263.0,254.0,nan,278.0,277.0,254.0,nan
Capital Stock,194.0,194.0,194.0,nan,194.0,194.0,194.0,nan
Total Debt/Equity,351.57,326.18,309.51,nan,329.1,288.12,309.51,nan
Reserve Ratio,432.74,599.58,690.44,nan,637.13,669.95,690.44,nan
Oper.Income Margin,4.5,4.96,3.04,nan,4.01,1.83,3.34,nan
Net Income Margin,0.44,5.04,1.98,nan,1.39,4.6,1.29,nan
ROA,0.74,3.15,2.37,nan,1.8,4.35,1.85,nan
ROE,3.12,31.14,10.04,nan,7.7,21.33,6.42,nan
EPS(KRW),78.0,944.0,366.0,nan,69.0,198.0,61.0,nan
BPS(KRW),2664.0,3498.0,3952.0,nan,3686.0,3850.0,3952.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,43.09,5.27,10.06,nan,nan,nan,nan,nan
PBR,1.27,1.42,0.93,nan,1.57,1.04,0.93,nan
Issued Shares,38889.0,38889.0,38889.0,nan,38889.0,38889.0,38889.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
