계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,1467.0,1267.0,1169.0,nan,nan,nan,nan,nan
Operating Income,17.0,1.0,-3.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),17.0,1.0,-3.0,nan,nan,0.0,nan,nan
Net Income,27.0,11.0,6.0,nan,nan,nan,nan,nan
Net Income(Contr.),27.0,11.0,6.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,939.0,917.0,929.0,nan,nan,929.0,nan,nan
Total Liabilities,138.0,127.0,140.0,nan,nan,140.0,nan,nan
Total Equity,801.0,791.0,789.0,nan,nan,789.0,nan,nan
Net Income(Contr.),801.0,791.0,789.0,nan,nan,789.0,nan,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,0.0,nan,nan
Capital Stock,15.0,15.0,15.0,nan,nan,15.0,nan,nan
Total Debt/Equity,17.29,16.0,17.74,nan,nan,17.74,nan,nan
Reserve Ratio,5284.56,5218.5,5206.99,nan,nan,5206.99,nan,nan
Oper.Income Margin,1.15,0.07,-0.24,nan,nan,nan,nan,nan
Net Income Margin,1.81,0.89,0.53,nan,nan,nan,nan,nan
ROA,3.01,1.22,0.67,nan,nan,nan,nan,nan
ROE,3.34,1.42,0.79,nan,nan,nan,nan,nan
EPS(KRW),177.0,75.0,41.0,nan,nan,0.0,nan,nan
BPS(KRW),5385.0,5319.0,5307.0,nan,nan,5307.0,nan,nan
DPS(KRW),150.0,50.0,30.0,nan,nan,30.0,nan,nan
PER,32.07,106.27,301.98,nan,nan,nan,nan,nan
PBR,1.05,1.5,2.35,nan,nan,2.35,nan,nan
Issued Shares,15000.0,15000.0,15000.0,nan,nan,15000.0,nan,nan
Div Yield,2.64,0.63,0.24,nan,nan,0.24,nan,nan
