계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10401.0,12005.0,11103.0,10710.0,3065.0,2460.0,2950.0,nan
Operating Income,1180.0,1469.0,1408.0,1410.0,569.0,284.0,228.0,nan
Oper.Income(Rep.),1180.0,1469.0,1408.0,nan,569.0,284.0,228.0,nan
Net Income,639.0,894.0,801.0,840.0,358.0,166.0,107.0,nan
Net Income(Contr.),635.0,896.0,814.0,840.0,361.0,164.0,119.0,nan
Net Income(Minor.),4.0,-2.0,-13.0,nan,-3.0,1.0,-13.0,nan
Total Assets,20400.0,21204.0,21954.0,22070.0,21650.0,21874.0,21954.0,nan
Total Liabilities,10613.0,10713.0,10890.0,9910.0,10753.0,10838.0,10890.0,nan
Total Equity,9787.0,10491.0,11064.0,12160.0,10896.0,11037.0,11064.0,nan
Net Income(Contr.),9647.0,10353.0,10940.0,12020.0,10761.0,10899.0,10940.0,nan
Net Income(Minor.),140.0,139.0,125.0,140.0,136.0,137.0,125.0,nan
Capital Stock,195.0,195.0,195.0,190.0,195.0,195.0,195.0,nan
Total Debt/Equity,108.44,102.11,98.42,81.5,98.69,98.2,98.42,nan
Reserve Ratio,4852.85,5257.91,5559.36,nan,5462.12,5546.53,5559.36,nan
Oper.Income Margin,11.34,12.24,12.68,13.17,18.56,11.55,7.74,nan
Net Income Margin,6.11,7.46,7.33,7.84,11.78,6.69,4.05,nan
ROA,3.13,4.3,3.71,3.82,6.71,3.05,1.95,nan
ROE,6.79,8.96,7.65,7.32,13.65,6.08,4.37,nan
EPS(KRW),1631.0,2300.0,2112.0,2243.0,938.0,427.0,312.0,nan
BPS(KRW),24764.0,26790.0,29136.0,32410.0,28140.0,28567.0,29136.0,nan
DPS(KRW),225.0,255.0,260.0,255.0,nan,35.0,225.0,nan
PER,5.68,4.56,4.87,5.08,nan,nan,nan,nan
PBR,0.37,0.39,0.35,0.35,0.38,0.38,0.35,nan
Issued Shares,38958.0,38958.0,37836.0,nan,38502.0,38502.0,37836.0,nan
Div Yield,2.43,2.43,2.53,nan,nan,0.32,2.19,nan
