계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,nan,0.0,19.0,nan,nan,5.0,nan,nan
Operating Income,-82.0,-115.0,-150.0,nan,nan,-35.0,nan,nan
Oper.Income(Rep.),-82.0,-115.0,-150.0,nan,nan,-35.0,0.0,nan
Net Income,-68.0,-103.0,-106.0,nan,nan,-24.0,nan,nan
Net Income(Contr.),-68.0,-103.0,-106.0,nan,nan,-24.0,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,242.0,850.0,769.0,nan,nan,806.0,769.0,nan
Total Liabilities,8.0,15.0,50.0,nan,nan,55.0,50.0,nan
Total Equity,233.0,835.0,720.0,nan,nan,751.0,720.0,nan
Net Income(Contr.),233.0,835.0,720.0,nan,nan,751.0,720.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,0.0,0.0,nan
Capital Stock,76.0,115.0,115.0,nan,nan,115.0,115.0,nan
Total Debt/Equity,3.58,1.78,6.88,nan,nan,7.35,6.88,nan
Reserve Ratio,206.47,630.88,538.09,nan,nan,564.71,538.09,nan
Oper.Income Margin,nan,-83851.26,-791.9,nan,nan,-730.94,nan,nan
Net Income Margin,nan,-74865.84,-559.45,nan,nan,-498.85,nan,nan
ROA,-24.62,-18.83,-13.12,nan,nan,nan,0.0,nan
ROE,-25.56,-19.24,-13.66,nan,nan,nan,0.0,nan
EPS(KRW),-355.0,-520.0,-462.0,nan,nan,-105.0,0.0,nan
BPS(KRW),1214.0,3654.0,3190.0,nan,nan,3324.0,3190.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,22.0,6.14,3.27,nan,nan,4.37,3.27,nan
Issued Shares,19217.0,22993.0,22993.0,nan,nan,22993.0,22993.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
