계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,nan,nan,4933.0,20436.0,1395.0,3538.0,4518.0,5112.0
Operating Income,nan,nan,-1.0,2266.0,54.0,-55.0,443.0,572.0
Oper.Income(Rep.),nan,nan,-1.0,nan,54.0,-55.0,443.0,nan
Net Income,nan,nan,32.0,1420.0,-131.0,163.0,-33.0,nan
Net Income(Contr.),nan,nan,106.0,1420.0,-118.0,224.0,-24.0,nan
Net Income(Minor.),nan,nan,-74.0,nan,-13.0,-61.0,-9.0,nan
Total Assets,nan,nan,15911.0,17670.0,15926.0,15911.0,16134.0,nan
Total Liabilities,nan,nan,7664.0,8880.0,8010.0,7664.0,7853.0,nan
Total Equity,nan,nan,8247.0,8790.0,7917.0,8247.0,8281.0,nan
Net Income(Contr.),nan,nan,8229.0,nan,7885.0,8229.0,8271.0,nan
Net Income(Minor.),nan,nan,19.0,nan,32.0,19.0,9.0,nan
Capital Stock,nan,nan,252.0,250.0,252.0,252.0,252.0,nan
Total Debt/Equity,nan,nan,92.93,101.02,101.17,92.93,94.84,nan
Reserve Ratio,nan,nan,3175.18,nan,3039.1,3175.18,3192.07,nan
Oper.Income Margin,nan,nan,-0.02,11.09,3.89,-1.57,9.8,11.19
Net Income Margin,nan,nan,2.15,6.95,-8.44,6.32,-0.53,nan
ROA,nan,nan,nan,8.46,nan,4.1,-0.82,nan
ROE,nan,nan,nan,17.26,nan,11.11,-1.16,nan
EPS(KRW),nan,nan,210.0,2813.0,-233.0,443.0,-47.0,nan
BPS(KRW),nan,nan,16376.0,nan,15695.0,16376.0,16460.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,150.57,21.01,nan,nan,nan,nan
PBR,nan,nan,1.93,nan,2.12,1.93,3.44,nan
Issued Shares,nan,nan,50488.0,nan,50488.0,50488.0,50488.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
