계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,3580.0,1469.0,2401.0,3032.0,508.0,866.0,845.0,712.0
Operating Income,559.0,-59.0,385.0,541.0,41.0,220.0,163.0,115.0
Oper.Income(Rep.),559.0,-59.0,385.0,nan,41.0,220.0,163.0,nan
Net Income,468.0,16.0,427.0,489.0,25.0,203.0,159.0,115.0
Net Income(Contr.),468.0,16.0,427.0,489.0,25.0,203.0,159.0,115.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3365.0,3218.0,3812.0,4126.0,3472.0,3812.0,3918.0,nan
Total Liabilities,298.0,229.0,506.0,517.0,356.0,506.0,552.0,nan
Total Equity,3067.0,2989.0,3305.0,3609.0,3116.0,3305.0,3366.0,nan
Net Income(Contr.),3067.0,2989.0,3305.0,3531.0,3116.0,3305.0,3366.0,nan
Net Income(Minor.),0.0,0.0,0.0,77.0,0.0,0.0,0.0,nan
Capital Stock,99.0,99.0,99.0,100.0,99.0,99.0,99.0,nan
Total Debt/Equity,9.73,7.67,15.32,14.33,11.44,15.32,16.41,nan
Reserve Ratio,3577.3,3498.67,3818.77,nan,3626.94,3818.77,3879.64,nan
Oper.Income Margin,15.61,-3.99,16.03,17.85,8.0,25.42,19.26,16.22
Net Income Margin,13.06,1.07,17.77,16.13,4.9,23.49,18.77,16.16
ROA,13.89,0.48,12.13,12.33,2.92,22.34,16.42,11.74
ROE,15.55,0.52,13.55,14.31,3.21,25.35,19.02,13.67
EPS(KRW),2366.0,79.0,2158.0,2475.0,126.0,1029.0,802.0,582.0
BPS(KRW),18386.0,17993.0,19594.0,20737.0,18635.0,19594.0,19898.0,nan
DPS(KRW),500.0,500.0,600.0,560.0,nan,600.0,nan,nan
PER,6.64,253.73,7.18,8.71,nan,nan,nan,nan
PBR,0.85,1.12,0.79,1.04,0.93,0.79,1.09,nan
Issued Shares,19768.0,19768.0,19768.0,nan,19768.0,19768.0,19768.0,nan
Div Yield,3.18,2.49,3.87,nan,nan,3.87,nan,nan
