계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,11661.0,8365.0,7888.0,nan,1884.0,1620.0,2257.0,nan
Operating Income,1220.0,765.0,161.0,nan,-2.0,-65.0,151.0,nan
Oper.Income(Rep.),1220.0,765.0,161.0,nan,-2.0,-65.0,151.0,nan
Net Income,982.0,604.0,182.0,nan,-124.0,64.0,103.0,nan
Net Income(Contr.),982.0,604.0,182.0,nan,-124.0,64.0,103.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,7821.0,8491.0,8366.0,nan,8529.0,8366.0,8771.0,nan
Total Liabilities,4477.0,4664.0,4297.0,nan,4636.0,4297.0,4685.0,nan
Total Equity,3345.0,3827.0,4068.0,nan,3893.0,4068.0,4086.0,nan
Net Income(Contr.),3355.0,3837.0,4080.0,nan,3904.0,4080.0,4098.0,nan
Net Income(Minor.),-10.0,-10.0,-11.0,nan,-11.0,-11.0,-11.0,nan
Capital Stock,762.0,1126.0,1126.0,nan,1126.0,1126.0,1126.0,nan
Total Debt/Equity,133.85,121.89,105.63,nan,119.09,105.63,114.67,nan
Reserve Ratio,354.03,254.29,275.85,nan,260.22,275.85,282.76,nan
Oper.Income Margin,10.46,9.14,2.04,nan,-0.09,-4.01,6.71,nan
Net Income Margin,8.42,7.22,2.31,nan,-6.59,3.97,4.57,nan
ROA,13.18,7.41,2.16,nan,-5.67,3.05,4.82,nan
ROE,33.52,16.8,4.6,nan,-12.47,6.45,10.1,nan
EPS(KRW),2179.0,1341.0,404.0,nan,-276.0,143.0,229.0,nan
BPS(KRW),7677.0,8857.0,9396.0,nan,9006.0,9396.0,9569.0,nan
DPS(KRW),200.0,160.0,110.0,nan,nan,60.0,nan,nan
PER,4.47,4.12,10.86,nan,nan,nan,nan,nan
PBR,1.27,0.62,0.47,nan,0.35,0.47,0.44,nan
Issued Shares,45051.0,45051.0,45051.0,nan,45051.0,45051.0,45051.0,nan
Div Yield,2.05,2.9,2.51,nan,nan,1.37,nan,nan
