계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,2675.0,1336.0,1855.0,4635.0,467.0,477.0,346.0,640.0
Operating Income,577.0,32.0,234.0,1105.0,62.0,45.0,18.0,95.0
Oper.Income(Rep.),577.0,32.0,234.0,nan,62.0,45.0,18.0,nan
Net Income,332.0,-111.0,-220.0,775.0,141.0,-264.0,-16.0,55.0
Net Income(Contr.),326.0,-93.0,-209.0,770.0,146.0,-261.0,-13.0,55.0
Net Income(Minor.),6.0,-18.0,-11.0,nan,-5.0,-3.0,-3.0,nan
Total Assets,4883.0,4859.0,5062.0,8620.0,5022.0,5062.0,5207.0,nan
Total Liabilities,2427.0,2703.0,3179.0,5930.0,2873.0,3179.0,3400.0,nan
Total Equity,2456.0,2156.0,1883.0,2690.0,2149.0,1883.0,1807.0,nan
Net Income(Contr.),2316.0,2169.0,1908.0,2710.0,2170.0,1908.0,1834.0,nan
Net Income(Minor.),139.0,-13.0,-24.0,-20.0,-21.0,-24.0,-28.0,nan
Capital Stock,190.0,190.0,190.0,190.0,190.0,190.0,190.0,nan
Total Debt/Equity,98.83,125.38,168.83,220.45,133.69,168.83,188.21,nan
Reserve Ratio,1195.6,1118.09,980.3,nan,1118.56,980.3,941.75,nan
Oper.Income Margin,21.56,2.37,12.62,23.84,13.22,9.41,5.16,14.84
Net Income Margin,12.2,-6.97,-11.26,16.61,31.25,-54.73,-3.83,8.59
ROA,6.67,-2.28,-4.43,11.33,11.27,-20.97,-1.24,nan
ROE,14.54,-4.15,-10.24,33.35,27.86,-51.19,-2.84,nan
EPS(KRW),862.0,-249.0,-559.0,2061.0,391.0,-698.0,-36.0,147.0
BPS(KRW),6582.0,6189.0,5489.0,7637.0,6191.0,5489.0,5293.0,nan
DPS(KRW),130.0,130.0,130.0,130.0,nan,130.0,nan,nan
PER,6.54,nan,nan,17.49,nan,nan,nan,nan
PBR,0.86,1.85,7.01,4.72,6.02,7.01,5.93,nan
Issued Shares,37354.0,37354.0,37354.0,nan,37354.0,37354.0,37354.0,nan
Div Yield,2.3,1.14,0.34,nan,nan,0.34,nan,nan
