계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,29497.0,29770.0,31694.0,nan,8466.0,7430.0,7765.0,nan
Operating Income,1328.0,1007.0,977.0,nan,231.0,259.0,147.0,nan
Oper.Income(Rep.),1328.0,1007.0,977.0,nan,231.0,259.0,147.0,nan
Net Income,603.0,519.0,545.0,nan,122.0,76.0,150.0,nan
Net Income(Contr.),605.0,472.0,474.0,nan,102.0,58.0,131.0,nan
Net Income(Minor.),-1.0,47.0,71.0,nan,20.0,18.0,19.0,nan
Total Assets,25600.0,27269.0,29413.0,nan,28966.0,29768.0,29413.0,nan
Total Liabilities,17573.0,18687.0,20238.0,nan,20088.0,20781.0,20238.0,nan
Total Equity,8028.0,8582.0,9175.0,nan,8879.0,8988.0,9175.0,nan
Net Income(Contr.),7473.0,7982.0,8478.0,nan,8249.0,8340.0,8478.0,nan
Net Income(Minor.),554.0,600.0,696.0,nan,630.0,648.0,696.0,nan
Capital Stock,447.0,447.0,447.0,nan,447.0,447.0,447.0,nan
Total Debt/Equity,218.91,217.76,220.59,nan,226.25,231.21,220.59,nan
Reserve Ratio,1580.32,1694.12,1805.36,nan,1753.97,1774.28,1805.36,nan
Oper.Income Margin,4.5,3.38,3.08,nan,2.73,3.48,1.89,nan
Net Income Margin,2.05,1.59,1.5,nan,1.21,0.78,1.69,nan
ROA,2.47,1.96,1.92,nan,1.7,1.04,2.03,nan
ROE,8.36,6.11,5.76,nan,5.01,2.78,6.23,nan
EPS(KRW),6772.0,5290.0,5306.0,nan,1147.0,645.0,1466.0,nan
BPS(KRW),84016.0,89706.0,95268.0,nan,92699.0,93714.0,95268.0,nan
DPS(KRW),500.0,400.0,400.0,nan,nan,nan,400.0,nan
PER,2.69,2.73,2.43,nan,nan,nan,nan,nan
PBR,0.22,0.16,0.14,nan,0.15,0.15,0.14,nan
Issued Shares,8931.0,8931.0,8931.0,nan,8931.0,8931.0,8931.0,nan
Div Yield,2.75,2.77,3.1,nan,nan,nan,3.1,nan
