계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(P)
Sales,1421515.0,1626636.0,1752312.0,1824126.0,450206.0,429283.0,466237.0,444078.0
Operating Income,98249.0,151269.0,142396.0,136860.0,42791.0,35809.0,28222.0,36336.0
Oper.Income(Rep.),98249.0,151269.0,142396.0,nan,42791.0,35809.0,28222.0,36336.0
Net Income,79836.0,122723.0,132299.0,127686.0,41739.0,32059.0,24742.0,33822.0
Net Income(Contr.),73644.0,119617.0,125267.0,120463.0,39698.0,30456.0,22803.0,31573.0
Net Income(Minor.),6193.0,3106.0,7032.0,nan,2041.0,1603.0,1938.0,nan
Total Assets,2557425.0,2824634.0,3397984.0,3557188.0,3069276.0,3060866.0,3397984.0,nan
Total Liabilities,1648459.0,1806539.0,2195225.0,2281085.0,1971185.0,1945726.0,2195225.0,nan
Total Equity,908965.0,1018094.0,1202759.0,1276103.0,1098091.0,1115140.0,1202759.0,nan
Net Income(Contr.),823493.0,924973.0,1091034.0,1161144.0,995340.0,1012741.0,1091034.0,nan
Net Income(Minor.),85473.0,93121.0,111725.0,114959.0,102750.0,102399.0,111725.0,nan
Capital Stock,14890.0,14890.0,14890.0,14869.0,14890.0,14890.0,14890.0,nan
Total Debt/Equity,181.36,177.44,182.52,178.75,179.51,174.48,182.52,nan
Reserve Ratio,5545.64,6192.47,7284.44,nan,6644.04,6743.04,7284.44,nan
Oper.Income Margin,6.91,9.3,8.13,7.5,9.5,8.34,6.05,nan
Net Income Margin,5.18,7.35,7.15,6.6,8.82,7.09,4.89,7.62
ROA,3.26,4.56,4.25,3.67,5.54,4.18,3.06,nan
ROE,9.36,13.68,12.43,10.7,16.32,12.13,8.67,nan
EPS(KRW),26592.0,43589.0,46042.0,44381.0,14626.0,11221.0,8401.0,11632.0
BPS(KRW),303544.0,341739.0,405094.0,430924.0,369963.0,375394.0,405094.0,nan
DPS(KRW),7000.0,11400.0,12000.0,12315.0,2000.0,2000.0,6000.0,2500.0
PER,5.68,4.67,4.6,4.26,nan,nan,nan,nan
PBR,0.5,0.6,0.52,0.44,0.8,0.65,0.52,nan
Issued Shares,213668.0,211532.0,209416.0,nan,209416.0,209416.0,209416.0,nan
Div Yield,4.64,5.6,5.66,nan,0.68,0.82,2.83,nan
