계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,85.0,90.0,92.0,nan,20.0,23.0,28.0,nan
Operating Income,-275.0,-232.0,-275.0,nan,-79.0,-60.0,-78.0,nan
Oper.Income(Rep.),-275.0,-232.0,-275.0,nan,-79.0,-60.0,-78.0,nan
Net Income,-271.0,-222.0,-245.0,nan,-76.0,-56.0,-59.0,nan
Net Income(Contr.),-255.0,-211.0,-236.0,nan,-72.0,-54.0,-58.0,nan
Net Income(Minor.),-17.0,-11.0,-9.0,nan,-3.0,-2.0,-1.0,nan
Total Assets,384.0,525.0,656.0,nan,556.0,569.0,656.0,nan
Total Liabilities,33.0,26.0,54.0,nan,46.0,35.0,54.0,nan
Total Equity,351.0,499.0,602.0,nan,510.0,534.0,602.0,nan
Net Income(Contr.),310.0,466.0,576.0,nan,481.0,508.0,576.0,nan
Net Income(Minor.),42.0,33.0,26.0,nan,29.0,26.0,26.0,nan
Capital Stock,64.0,141.0,171.0,nan,159.0,171.0,171.0,nan
Total Debt/Equity,9.32,5.24,8.95,nan,9.1,6.52,8.95,nan
Reserve Ratio,381.35,231.09,236.72,nan,203.2,197.1,236.72,nan
Oper.Income Margin,-324.43,-257.02,-299.33,nan,-400.25,-266.03,-276.1,nan
Net Income Margin,-300.61,-233.8,-256.73,nan,-364.71,-238.11,-203.92,nan
ROA,-56.48,-48.94,-41.42,nan,-58.82,-40.01,-38.28,nan
ROE,-61.68,-54.44,-45.23,nan,-64.53,-43.53,-42.45,nan
EPS(KRW),-1279.0,-978.0,-748.0,nan,-241.0,-161.0,-168.0,nan
BPS(KRW),1467.0,1655.0,1684.0,nan,1516.0,1485.0,1684.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,5.03,2.82,2.56,nan,2.34,3.01,2.56,nan
Issued Shares,19615.0,26570.0,32293.0,nan,29814.0,32293.0,32293.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
