계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,25.0,13.0,8.0,nan,2.0,2.0,2.0,nan
Operating Income,-252.0,-313.0,-341.0,nan,-87.0,-81.0,-107.0,nan
Oper.Income(Rep.),-252.0,-313.0,-341.0,nan,-87.0,-81.0,-107.0,nan
Net Income,-199.0,-292.0,-434.0,nan,-210.0,-87.0,-64.0,nan
Net Income(Contr.),-199.0,-292.0,-434.0,nan,-210.0,-87.0,-64.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,241.0,447.0,638.0,nan,365.0,333.0,638.0,nan
Total Liabilities,90.0,347.0,357.0,nan,215.0,271.0,357.0,nan
Total Equity,151.0,100.0,281.0,nan,149.0,62.0,281.0,nan
Net Income(Contr.),151.0,100.0,281.0,nan,149.0,62.0,281.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,94.0,110.0,143.0,nan,126.0,126.0,143.0,nan
Total Debt/Equity,59.89,347.66,126.74,nan,144.42,439.44,126.74,nan
Reserve Ratio,60.26,nan,96.46,nan,18.26,nan,96.46,nan
Oper.Income Margin,-1004.06,-2452.46,-4484.2,nan,-4662.23,-5309.3,-4933.98,nan
Net Income Margin,-794.94,-2292.3,-5710.46,nan,-11237.17,-5708.7,-2952.89,nan
ROA,-57.95,-84.89,-80.0,nan,-226.07,-99.45,-52.96,nan
ROE,-84.43,-232.94,-227.67,nan,-950.66,-328.96,-149.88,nan
EPS(KRW),-1059.0,-1505.0,-1706.0,nan,-831.0,-344.0,-247.0,nan
BPS(KRW),801.0,453.0,982.0,nan,591.0,245.0,982.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,8.4,18.61,7.37,nan,14.05,32.82,7.37,nan
Issued Shares,18845.0,22026.0,28637.0,nan,25225.0,25225.0,28637.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
