계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4459.0,4474.0,4653.0,nan,968.0,1321.0,1282.0,nan
Operating Income,520.0,353.0,217.0,nan,11.0,71.0,58.0,nan
Oper.Income(Rep.),520.0,353.0,217.0,nan,11.0,71.0,58.0,nan
Net Income,328.0,413.0,279.0,nan,27.0,61.0,101.0,nan
Net Income(Contr.),330.0,421.0,290.0,nan,30.0,63.0,105.0,nan
Net Income(Minor.),-2.0,-7.0,-11.0,nan,-3.0,-2.0,-4.0,nan
Total Assets,4740.0,5155.0,5690.0,nan,5338.0,5465.0,5690.0,nan
Total Liabilities,491.0,459.0,509.0,nan,444.0,579.0,509.0,nan
Total Equity,4249.0,4696.0,5181.0,nan,4894.0,4886.0,5181.0,nan
Net Income(Contr.),4230.0,4675.0,5171.0,nan,4878.0,4872.0,5171.0,nan
Net Income(Minor.),18.0,21.0,10.0,nan,16.0,14.0,10.0,nan
Capital Stock,31.0,31.0,31.0,nan,31.0,31.0,31.0,nan
Total Debt/Equity,11.55,9.78,9.83,nan,9.08,11.85,9.83,nan
Reserve Ratio,13786.74,15217.07,16812.56,nan,15870.76,15849.47,16812.56,nan
Oper.Income Margin,11.66,7.89,4.67,nan,1.15,5.35,4.53,nan
Net Income Margin,7.4,9.4,6.23,nan,3.14,4.76,8.21,nan
ROA,7.02,8.35,5.14,nan,2.06,4.53,7.25,nan
ROE,8.05,9.44,5.89,nan,2.51,5.16,8.38,nan
EPS(KRW),5311.0,6765.0,4663.0,nan,489.0,1012.0,1692.0,nan
BPS(KRW),69434.0,76585.0,84563.0,nan,79854.0,79747.0,84563.0,nan
DPS(KRW),560.0,696.0,462.0,nan,nan,nan,462.0,nan
PER,6.23,4.88,4.15,nan,nan,nan,nan,nan
PBR,0.48,0.43,0.23,nan,0.36,0.29,0.23,nan
Issued Shares,6216.0,6216.0,6216.0,nan,6216.0,6216.0,6216.0,nan
Div Yield,1.69,2.11,2.39,nan,nan,nan,2.39,nan
