계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2889.0,3584.0,3387.0,3708.0,835.0,877.0,1050.0,839.0
Operating Income,189.0,277.0,187.0,314.0,63.0,64.0,18.0,57.0
Oper.Income(Rep.),189.0,277.0,187.0,nan,63.0,64.0,18.0,nan
Net Income,87.0,144.0,24.0,118.0,19.0,21.0,-20.0,nan
Net Income(Contr.),86.0,143.0,25.0,118.0,19.0,21.0,-21.0,nan
Net Income(Minor.),1.0,2.0,-1.0,nan,-0.0,-0.0,1.0,nan
Total Assets,4979.0,5200.0,5478.0,5239.0,5406.0,5556.0,5478.0,nan
Total Liabilities,3221.0,3361.0,3673.0,3333.0,3582.0,3712.0,3673.0,nan
Total Equity,1758.0,1839.0,1805.0,1906.0,1824.0,1845.0,1805.0,nan
Net Income(Contr.),1743.0,1816.0,1795.0,1883.0,1802.0,1822.0,1795.0,nan
Net Income(Minor.),15.0,23.0,9.0,23.0,22.0,22.0,9.0,nan
Capital Stock,171.0,171.0,171.0,171.0,171.0,171.0,171.0,nan
Total Debt/Equity,183.25,182.75,203.52,174.87,196.4,201.21,203.52,nan
Reserve Ratio,1131.17,1173.88,1161.91,nan,1165.48,1177.72,1161.91,nan
Oper.Income Margin,6.54,7.74,5.52,8.47,7.56,7.25,1.67,6.79
Net Income Margin,2.96,3.99,0.73,3.18,2.27,2.38,-1.97,nan
ROA,1.76,2.84,0.45,2.2,1.41,1.51,-1.46,nan
ROE,5.04,8.03,1.36,6.42,4.24,4.61,-4.57,nan
EPS(KRW),251.0,418.0,72.0,346.0,56.0,61.0,-61.0,nan
BPS(KRW),6156.0,6369.0,6310.0,6566.0,6327.0,6389.0,6310.0,nan
DPS(KRW),110.0,125.0,125.0,140.0,nan,nan,125.0,nan
PER,18.32,14.73,64.29,14.67,nan,nan,nan,nan
PBR,0.75,0.97,0.73,0.77,0.82,0.74,0.73,nan
Issued Shares,34148.0,34148.0,34148.0,nan,34148.0,34148.0,34148.0,nan
Div Yield,2.4,2.03,2.7,nan,nan,nan,2.7,nan
