계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,24638.0,17686.0,16705.0,18122.0,4221.0,4204.0,4286.0,4400.0
Operating Income,4043.0,1548.0,504.0,951.0,171.0,103.0,122.0,165.0
Oper.Income(Rep.),4043.0,1548.0,504.0,nan,171.0,103.0,122.0,nan
Net Income,1462.0,1820.0,364.0,1160.0,433.0,-716.0,-188.0,265.0
Net Income(Contr.),1462.0,1820.0,364.0,1144.0,433.0,-716.0,-188.0,238.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,27098.0,26829.0,27139.0,28218.0,28493.0,27801.0,27139.0,nan
Total Liabilities,4156.0,2997.0,3452.0,3792.0,3899.0,3924.0,3452.0,nan
Total Equity,22942.0,23832.0,23687.0,24426.0,24594.0,23878.0,23687.0,nan
Net Income(Contr.),22942.0,23832.0,23687.0,24426.0,24594.0,23878.0,23687.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,nan
Total Debt/Equity,18.12,12.58,14.57,15.52,15.86,16.43,14.57,nan
Reserve Ratio,1685.72,1754.7,1743.45,nan,1813.74,1758.23,1743.45,nan
Oper.Income Margin,16.41,8.75,3.02,5.25,4.05,2.46,2.84,3.74
Net Income Margin,5.93,10.29,2.18,6.31,10.25,-17.02,-4.37,5.4
ROA,5.38,6.75,1.35,4.19,6.08,-10.17,-2.73,3.9
ROE,6.51,7.78,1.53,4.76,7.1,-11.81,-3.15,4.02
EPS(KRW),5665.0,7055.0,1410.0,4436.0,1677.0,-2774.0,-727.0,922.0
BPS(KRW),89286.0,92735.0,92173.0,95039.0,95687.0,92911.0,92173.0,nan
DPS(KRW),3500.0,2000.0,1400.0,1625.0,nan,nan,1400.0,nan
PER,10.01,8.22,27.91,7.69,nan,nan,nan,nan
PBR,0.64,0.63,0.43,0.36,0.47,0.52,0.43,nan
Issued Shares,25800.0,25800.0,25800.0,nan,25800.0,25800.0,25800.0,nan
Div Yield,6.17,3.45,3.56,nan,nan,nan,3.56,nan
