계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3257.0,2479.0,2304.0,nan,465.0,473.0,584.0,nan
Operating Income,116.0,65.0,59.0,nan,-54.0,7.0,8.0,nan
Oper.Income(Rep.),116.0,65.0,59.0,nan,-54.0,7.0,8.0,nan
Net Income,151.0,34.0,31.0,nan,-48.0,-26.0,-1.0,nan
Net Income(Contr.),151.0,34.0,31.0,nan,-48.0,-26.0,-1.0,nan
Net Income(Minor.),-0.0,-0.0,-0.0,nan,0.0,-0.0,-0.0,nan
Total Assets,5216.0,5342.0,5250.0,nan,5108.0,4991.0,5250.0,nan
Total Liabilities,2609.0,2720.0,2528.0,nan,2456.0,2390.0,2528.0,nan
Total Equity,2607.0,2622.0,2722.0,nan,2652.0,2601.0,2722.0,nan
Net Income(Contr.),2614.0,2630.0,2731.0,nan,2660.0,2609.0,2731.0,nan
Net Income(Minor.),-7.0,-8.0,-9.0,nan,-8.0,-8.0,-9.0,nan
Capital Stock,453.0,453.0,453.0,nan,453.0,453.0,453.0,nan
Total Debt/Equity,100.1,103.72,92.9,nan,92.62,91.88,92.9,nan
Reserve Ratio,516.97,520.5,557.0,nan,541.4,530.01,557.0,nan
Oper.Income Margin,3.55,2.61,2.58,nan,-11.71,1.51,1.43,nan
Net Income Margin,4.64,1.38,1.37,nan,-10.42,-5.51,-0.13,nan
ROA,2.72,0.64,0.59,nan,-3.71,-2.07,-0.1,nan
ROE,5.85,1.31,1.17,nan,-7.22,-3.96,-0.12,nan
EPS(KRW),167.0,38.0,35.0,nan,-54.0,-29.0,-1.0,nan
BPS(KRW),3085.0,3103.0,3285.0,nan,3207.0,3150.0,3285.0,nan
DPS(KRW),50.0,50.0,50.0,nan,nan,nan,50.0,nan
PER,7.7,28.84,33.51,nan,nan,nan,nan,nan
PBR,0.42,0.35,0.35,nan,0.36,0.34,0.35,nan
Issued Shares,90531.0,90531.0,90531.0,nan,90531.0,90531.0,90531.0,nan
Div Yield,3.89,4.59,4.29,nan,nan,nan,4.29,nan
