계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1290.0,1459.0,798.0,1223.0,247.0,225.0,153.0,200.0
Operating Income,162.0,61.0,-443.0,93.0,-188.0,3.0,-191.0,13.0
Oper.Income(Rep.),162.0,61.0,-443.0,nan,-188.0,3.0,-191.0,nan
Net Income,80.0,-30.0,-633.0,40.0,-182.0,-20.0,-377.0,nan
Net Income(Contr.),80.0,-21.0,-604.0,37.0,-168.0,-21.0,-364.0,-2.0
Net Income(Minor.),nan,-9.0,-29.0,nan,-14.0,1.0,-13.0,nan
Total Assets,2222.0,2596.0,2042.0,2110.0,2441.0,2372.0,2042.0,nan
Total Liabilities,1059.0,1284.0,1298.0,1330.0,1332.0,1279.0,1298.0,nan
Total Equity,1163.0,1312.0,744.0,780.0,1109.0,1093.0,744.0,nan
Net Income(Contr.),1163.0,1273.0,734.0,770.0,1088.0,1070.0,734.0,nan
Net Income(Minor.),0.0,39.0,10.0,10.0,22.0,22.0,10.0,nan
Capital Stock,73.0,77.0,78.0,80.0,78.0,78.0,78.0,nan
Total Debt/Equity,91.04,97.84,174.41,170.51,120.03,117.1,174.41,nan
Reserve Ratio,1494.31,1542.5,841.35,nan,1296.93,1273.65,841.35,nan
Oper.Income Margin,12.56,4.19,-55.43,7.6,-75.95,1.52,-125.05,6.5
Net Income Margin,6.17,-1.47,-75.68,3.03,-67.77,-9.33,-238.47,-1.0
ROA,3.98,-1.27,-27.31,1.93,-27.93,-3.37,-68.27,nan
ROE,7.33,-1.76,-60.23,4.92,-56.61,-7.77,-161.39,-1.09
EPS(KRW),550.0,-139.0,-3885.0,237.0,-1079.0,-134.0,-2335.0,-13.0
BPS(KRW),7972.0,8212.0,4707.0,4939.0,6985.0,6868.0,4707.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,43.46,nan,nan,33.45,nan,nan,nan,nan
PBR,3.0,2.78,1.24,1.61,1.76,1.25,1.24,nan
Issued Shares,14014.0,15284.0,15513.0,nan,15468.0,15495.0,15513.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
