계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1109.0,1227.0,1389.0,1626.0,315.0,347.0,420.0,362.0
Operating Income,259.0,266.0,237.0,233.0,62.0,57.0,59.0,40.0
Oper.Income(Rep.),259.0,266.0,237.0,nan,62.0,57.0,59.0,nan
Net Income,273.0,269.0,183.0,187.0,48.0,43.0,71.0,nan
Net Income(Contr.),255.0,247.0,181.0,165.0,46.0,38.0,58.0,32.0
Net Income(Minor.),18.0,23.0,3.0,nan,2.0,5.0,13.0,nan
Total Assets,1974.0,2548.0,3368.0,3487.0,3108.0,3275.0,3368.0,nan
Total Liabilities,378.0,701.0,1068.0,1030.0,1087.0,1054.0,1068.0,nan
Total Equity,1596.0,1847.0,2300.0,2457.0,2021.0,2222.0,2300.0,nan
Net Income(Contr.),1456.0,1675.0,1892.0,2027.0,1762.0,1833.0,1892.0,nan
Net Income(Minor.),140.0,172.0,407.0,430.0,259.0,388.0,407.0,nan
Capital Stock,24.0,24.0,24.0,24.0,24.0,24.0,24.0,nan
Total Debt/Equity,23.68,37.94,46.45,41.92,53.77,47.42,46.45,nan
Reserve Ratio,5952.41,6849.82,7739.61,nan,7203.76,7496.81,7739.61,nan
Oper.Income Margin,23.32,21.65,17.09,14.33,19.79,16.42,14.05,11.05
Net Income Margin,22.99,20.12,13.01,10.15,14.58,10.79,13.82,8.84
ROA,14.99,11.91,6.2,5.44,6.53,5.34,8.52,nan
ROE,18.86,15.77,10.13,8.42,10.55,8.35,12.45,6.76
EPS(KRW),5225.0,5059.0,3703.0,3381.0,941.0,768.0,1189.0,656.0
BPS(KRW),30262.0,34749.0,39198.0,41955.0,36519.0,37984.0,39198.0,nan
DPS(KRW),600.0,600.0,600.0,600.0,nan,nan,600.0,nan
PER,10.45,19.71,20.66,22.98,nan,nan,nan,nan
PBR,1.8,2.87,1.95,1.85,2.28,1.99,1.95,nan
Issued Shares,4880.0,4880.0,4880.0,nan,4880.0,4880.0,4880.0,nan
Div Yield,1.1,0.6,0.78,nan,nan,nan,0.78,nan
