계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,762.0,510.0,593.0,nan,178.0,150.0,139.0,nan
Operating Income,128.0,76.0,105.0,nan,29.0,37.0,14.0,nan
Oper.Income(Rep.),128.0,76.0,105.0,nan,29.0,37.0,14.0,nan
Net Income,125.0,-9.0,126.0,nan,52.0,27.0,23.0,nan
Net Income(Contr.),111.0,56.0,115.0,nan,32.0,29.0,29.0,nan
Net Income(Minor.),14.0,-65.0,12.0,nan,20.0,-2.0,-6.0,nan
Total Assets,1414.0,1234.0,1226.0,nan,1218.0,1209.0,1226.0,nan
Total Liabilities,300.0,212.0,187.0,nan,176.0,176.0,187.0,nan
Total Equity,1113.0,1021.0,1039.0,nan,1042.0,1033.0,1039.0,nan
Net Income(Contr.),983.0,954.0,958.0,nan,953.0,946.0,958.0,nan
Net Income(Minor.),131.0,68.0,82.0,nan,89.0,87.0,82.0,nan
Capital Stock,66.0,67.0,68.0,nan,67.0,68.0,68.0,nan
Total Debt/Equity,26.98,20.77,17.96,nan,16.94,17.04,17.96,nan
Reserve Ratio,1398.45,1405.22,1454.94,nan,1378.5,1406.54,1454.94,nan
Oper.Income Margin,16.83,14.83,17.74,nan,16.31,24.47,10.13,nan
Net Income Margin,14.55,10.99,19.32,nan,17.81,19.3,20.93,nan
ROA,10.32,-0.7,10.27,nan,17.03,8.92,7.52,nan
ROE,14.22,5.78,11.99,nan,13.54,12.17,12.26,nan
EPS(KRW),219.0,84.0,175.0,nan,47.0,45.0,46.0,nan
BPS(KRW),1498.0,1505.0,1645.0,nan,1564.0,1594.0,1645.0,nan
DPS(KRW),60.0,60.0,60.0,nan,nan,nan,60.0,nan
PER,7.98,14.64,8.89,nan,nan,nan,nan,nan
PBR,1.17,0.82,0.94,nan,0.72,0.83,0.94,nan
Issued Shares,65588.0,67290.0,63922.0,nan,63772.0,63852.0,63922.0,nan
Div Yield,3.43,4.88,3.86,nan,nan,nan,3.86,nan
