계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,285825.0,259785.0,252975.0,252289.0,62037.0,63975.0,64074.0,62242.0
Operating Income,51202.0,37218.0,30602.0,30303.0,7981.0,6277.0,6181.0,7780.0
Oper.Income(Rep.),51202.0,37218.0,30602.0,nan,7981.0,6277.0,6181.0,nan
Net Income,24827.0,15787.0,8635.0,9991.0,2754.0,387.0,734.0,2807.0
Net Income(Contr.),21430.0,13007.0,5670.0,7411.0,2014.0,-71.0,130.0,2148.0
Net Income(Minor.),3397.0,2781.0,2965.0,nan,740.0,458.0,604.0,nan
Total Assets,339222.0,344484.0,350634.0,357198.0,350798.0,344313.0,350634.0,nan
Total Liabilities,174344.0,168232.0,165930.0,169426.0,168572.0,162541.0,165930.0,nan
Total Equity,164878.0,176252.0,184704.0,187772.0,182225.0,181772.0,184704.0,nan
Net Income(Contr.),124386.0,134500.0,140768.0,143203.0,139597.0,138605.0,140768.0,nan
Net Income(Minor.),40492.0,41752.0,43935.0,44570.0,42629.0,43167.0,43935.0,nan
Capital Stock,4735.0,4735.0,4735.0,4740.0,4735.0,4735.0,4735.0,nan
Total Debt/Equity,105.74,95.45,89.84,90.23,92.51,89.42,89.84,nan
Reserve Ratio,2527.09,2740.69,2873.07,nan,2848.33,2827.39,2873.07,nan
Oper.Income Margin,17.91,14.33,12.1,12.01,12.86,9.81,9.65,12.5
Net Income Margin,7.5,5.01,2.24,2.94,3.25,-0.11,0.2,3.45
ROA,7.63,4.62,2.48,2.82,3.14,0.45,0.84,3.2
ROE,18.86,10.05,4.12,5.22,5.84,-0.2,0.37,6.1
EPS(KRW),22629.0,13734.0,5988.0,7826.0,2127.0,-75.0,138.0,2268.0
BPS(KRW),131354.0,142035.0,148654.0,151224.0,147416.0,146369.0,148654.0,nan
DPS(KRW),2500.0,2500.0,2700.0,2700.0,nan,nan,2700.0,nan
PER,1.94,2.98,6.56,4.86,nan,nan,nan,nan
PBR,0.33,0.29,0.26,0.25,0.32,0.29,0.26,nan
Issued Shares,92915.0,92915.0,92915.0,nan,92915.0,92915.0,92915.0,nan
Div Yield,5.71,6.11,6.87,nan,nan,nan,6.87,nan
