계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Net Operating Revenue,14006.0,16470.0,22398.0,22232.0,5953.0,5669.0,4778.0,5888.0
Operating Income,5781.0,7411.0,12058.0,11591.0,3392.0,3241.0,2108.0,3133.0
Oper.Income(Rep.),5781.0,7411.0,12058.0,nan,3392.0,3241.0,2108.0,nan
Net Income,4224.0,5474.0,8990.0,8894.0,2579.0,2403.0,1477.0,2414.0
Net Income(Contr.),4224.0,5474.0,8990.0,8907.0,2579.0,2403.0,1477.0,2372.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,538483.0,565079.0,622739.0,654459.0,624081.0,627577.0,622739.0,nan
Total Liabilities,476524.0,498852.0,549497.0,575382.0,554592.0,555975.0,549497.0,nan
Total Equity,61959.0,66227.0,73242.0,79045.0,69489.0,71602.0,73242.0,nan
Net Income(Contr.),61959.0,66227.0,73242.0,79380.0,69489.0,71602.0,73242.0,nan
Net Income(Minor.),0.0,0.0,0.0,-334.0,0.0,0.0,0.0,nan
Capital Stock,4585.0,4585.0,4585.0,4581.0,4585.0,4585.0,4585.0,nan
Total Debt/Equity,769.09,753.24,750.25,727.92,798.1,776.48,750.25,nan
Reserve Ratio,1251.41,1344.5,1497.51,nan,1415.65,1461.74,1497.51,nan
Oper.Income Margin,4.29,5.63,8.95,52.14,11.04,11.71,5.4,53.22
Net Income Margin,3.13,4.16,6.68,40.06,8.4,8.68,3.78,40.29
ROA,0.71,0.99,1.51,1.39,1.68,1.54,0.95,1.55
ROE,6.88,8.54,12.89,11.67,15.12,13.63,8.16,12.96
EPS(KRW),4730.0,6130.0,10068.0,9974.0,2888.0,2691.0,1654.0,2657.0
BPS(KRW),69383.0,74162.0,82018.0,88891.0,77816.0,80182.0,82018.0,nan
DPS(KRW),1700.0,2200.0,3500.0,3608.0,nan,nan,3500.0,nan
PER,6.65,6.28,4.32,4.88,nan,nan,nan,nan
PBR,0.45,0.52,0.53,0.55,0.51,0.54,0.53,nan
Issued Shares,89300.0,89300.0,89300.0,nan,89300.0,89300.0,89300.0,nan
Div Yield,5.41,5.71,8.05,nan,nan,nan,8.05,nan
